Planets,Years,Date,Angular Separation (deg),Elongation
Jupiter Mars,1535, 1535-Mar-15 18:00:00 UTC,0.398,30.523
Jupiter Mars,1537, 1537-May-28 17:42:00 UTC,0.431,29.786
Jupiter Mars,1539, 1539-Aug-21 22:01:00 UTC,0.704,38.659
Jupiter Mars,1541, 1541-Nov-16 22:09:00 UTC,0.407,58.793
Jupiter Mars,1544, 1544-Feb-07 18:18:00 UTC,0.114,79.138
Jupiter Mars,1546, 1546-Apr-20 07:55:00 UTC,0.949,84.422
Jupiter Mars,1548, 1548-Jun-28 01:14:00 UTC,0.855,79.052
Jupiter Mars,1550, 1550-Sep-19 23:30:00 UTC,0.446,86.885
Jupiter Mars,1553, 1553-May-28 19:17:00 UTC,0.22,79.886
Jupiter Mars,1555, 1555-Aug-20 02:24:00 UTC,1.641,63.605
Jupiter Mars,1557, 1557-Oct-25 07:19:00 UTC,1.506,61.847
Jupiter Mars,1559, 1559-Dec-31 20:40:00 UTC,0.499,63.844
Jupiter Mars,1562, 1562-Mar-24 00:51:00 UTC,1.613,54.947
Jupiter Mars,1564, 1564-Jun-23 18:46:00 UTC,0.534,36.727
Jupiter Mars,1566, 1566-Sep-14 19:01:00 UTC,0.725,22.124
Jupiter Mars,1568, 1568-Nov-23 10:43:00 UTC,1.059,15.472
Jupiter Mars,1571, 1571-Jan-30 04:39:00 UTC,0.171,15.155
Jupiter Mars,1573, 1573-Apr-16 02:19:00 UTC,0.93,13
Jupiter Mars,1575, 1575-Jul-13 05:35:00 UTC,0.745,1.648
Jupiter Mars,1577, 1577-Oct-06 00:18:00 UTC,0.12,14.519
Jupiter Mars,1579, 1579-Dec-20 10:30:00 UTC,0.696,26.503
Jupiter Mars,1582, 1582-Feb-26 17:29:00 UTC,0.544,29.622
Jupiter Mars,1584, 1584-May-09 17:31:00 UTC,0.272,28.35
Jupiter Mars,1586, 1586-Aug-01 02:24:00 UTC,0.721,34.406
Jupiter Mars,1588, 1588-Oct-27 05:20:00 UTC,0.477,52.42
Jupiter Mars,1591, 1591-Jan-19 05:16:00 UTC,0.008,73.652
Jupiter Mars,1593, 1593-Apr-02 21:22:00 UTC,0.767,82.861
Jupiter Mars,1595, 1595-Jun-11 01:25:00 UTC,0.954,78.35
Jupiter Mars,1597, 1597-Aug-28 12:47:00 UTC,0.123,80.802
Jupiter Mars,1600, 1600-May-03 15:57:00 UTC,0.94,89.52
Jupiter Mars,1602, 1602-Aug-02 00:13:00 UTC,1.41,67.003
Jupiter Mars,1604, 1604-Oct-09 11:45:00 UTC,1.764,62.813
Jupiter Mars,1606, 1606-Dec-14 10:22:00 UTC,0.014,65.285
Jupiter Mars,1609, 1609-Mar-02 12:11:00 UTC,1.63,59.66
Jupiter Mars,1611, 1611-Jun-03 01:54:00 UTC,0.866,42.02
Jupiter Mars,1613, 1613-Aug-27 08:05:00 UTC,0.511,25.833
Jupiter Mars,1615, 1615-Nov-08 09:26:00 UTC,1.104,17.312
Jupiter Mars,1618, 1618-Jan-13 17:56:00 UTC,0.45,16.063
Jupiter Mars,1620, 1620-Mar-27 13:55:00 UTC,0.783,15.287
Jupiter Mars,1622, 1622-Jun-21 20:36:00 UTC,0.899,5.99
Jupiter Mars,1624, 1624-Sep-16 11:05:00 UTC,0.065,9.878
Jupiter Mars,1626, 1626-Dec-03 04:48:00 UTC,0.631,23.375
Jupiter Mars,1629, 1629-Feb-10 00:20:00 UTC,0.656,28.459
Jupiter Mars,1631, 1631-Apr-22 04:35:00 UTC,0.088,27.279
Jupiter Mars,1633, 1633-Jul-11 08:35:00 UTC,0.706,30.807
Jupiter Mars,1635, 1635-Oct-07 11:05:00 UTC,0.55,46.409
Jupiter Mars,1637, 1637-Dec-30 14:12:00 UTC,0.107,67.815
Jupiter Mars,1640, 1640-Mar-16 02:28:00 UTC,0.585,80.478
Jupiter Mars,1642, 1642-May-24 06:48:00 UTC,0.986,77.907
Jupiter Mars,1644, 1644-Aug-07 08:39:00 UTC,0.142,76.685
Jupiter Mars,1646, 1646-Nov-14 08:04:00 UTC,1.497,103.699
Jupiter Mars,1647, 1647-Apr-04 06:01:00 UTC,1.923,104.438
Jupiter Mars,1649, 1649-Jul-13 19:40:00 UTC,1.071,71.352
Jupiter Mars,1651, 1651-Sep-24 08:38:00 UTC,1.913,64.16
Jupiter Mars,1653, 1653-Nov-27 13:39:00 UTC,0.55,66.305
Jupiter Mars,1656, 1656-Feb-10 17:54:00 UTC,1.5,63.763
Jupiter Mars,1658, 1658-May-12 03:35:00 UTC,1.183,47.442
Jupiter Mars,1660, 1660-Aug-08 02:53:00 UTC,0.252,29.963
Jupiter Mars,1662, 1662-Oct-22 17:29:00 UTC,1.087,19.615
Jupiter Mars,1664, 1664-Dec-28 09:02:00 UTC,0.704,17.082
Jupiter Mars,1667, 1667-Mar-09 18:31:00 UTC,0.566,17.106
Jupiter Mars,1669, 1669-May-31 15:05:00 UTC,1.008,9.993
Jupiter Mars,1671, 1671-Aug-28 07:02:00 UTC,0.265,5.129
Jupiter Mars,1673, 1673-Nov-15 14:51:00 UTC,0.533,19.836
Jupiter Mars,1676, 1676-Jan-25 17:25:00 UTC,0.73,27.01
Jupiter Mars,1678, 1678-Apr-04 14:45:00 UTC,0.105,26.529
Jupiter Mars,1680, 1680-Jun-21 00:38:00 UTC,0.651,27.919
Jupiter Mars,1682, 1682-Sep-16 08:06:00 UTC,0.625,40.754
Jupiter Mars,1684, 1684-Dec-10 15:38:00 UTC,0.194,61.7
Jupiter Mars,1687, 1687-Feb-27 02:33:00 UTC,0.423,77.304
Jupiter Mars,1689, 1689-May-06 22:15:00 UTC,0.96,77.504
Jupiter Mars,1691, 1691-Jul-19 04:03:00 UTC,0.366,73.993
Jupiter Mars,1693, 1693-Oct-16 10:01:00 UTC,0.951,89.74
Jupiter Mars,1696, 1696-Jun-23 05:37:00 UTC,0.618,76.965
Jupiter Mars,1698, 1698-Sep-07 22:30:00 UTC,1.947,65.984
Jupiter Mars,1700, 1700-Nov-12 02:30:00 UTC,1.059,67.101
Jupiter Mars,1703, 1703-Jan-22 11:46:00 UTC,1.208,67.249
Jupiter Mars,1705, 1705-Apr-20 16:09:00 UTC,1.466,53.079
Jupiter Mars,1707, 1707-Jul-21 03:02:00 UTC,0.049,34.503
Jupiter Mars,1709, 1709-Oct-06 14:58:00 UTC,1.007,22.327
Jupiter Mars,1711, 1711-Dec-14 00:48:00 UTC,0.913,18.293
Jupiter Mars,1714, 1714-Feb-20 13:07:00 UTC,0.294,18.564
Jupiter Mars,1716, 1716-May-11 18:51:00 UTC,1.057,13.544
Jupiter Mars,1718, 1718-Aug-08 19:12:00 UTC,0.47,0.761
Jupiter Mars,1720, 1720-Oct-29 09:22:00 UTC,0.404,15.863
Jupiter Mars,1723, 1723-Jan-10 00:16:00 UTC,0.766,25.031
Jupiter Mars,1725, 1725-Mar-19 06:58:00 UTC,0.295,25.798
Jupiter Mars,1727, 1727-Jun-03 06:06:00 UTC,0.552,25.697
Jupiter Mars,1729, 1729-Aug-27 04:25:00 UTC,0.691,35.645
Jupiter Mars,1731, 1731-Nov-22 08:40:00 UTC,0.281,55.451
Jupiter Mars,1734, 1734-Feb-09 20:41:00 UTC,0.282,73.381
Jupiter Mars,1736, 1736-Apr-21 03:24:00 UTC,0.89,76.93
Jupiter Mars,1738, 1738-Jul-01 05:29:00 UTC,0.548,72.453
Jupiter Mars,1740, 1740-Sep-22 18:54:00 UTC,0.606,81.048
Jupiter Mars,1743, 1743-Jun-02 05:33:00 UTC,0.02,84.608
Jupiter Mars,1745, 1745-Aug-22 21:54:00 UTC,1.865,68.438
Jupiter Mars,1747, 1747-Oct-28 03:22:00 UTC,1.494,67.799
Jupiter Mars,1750, 1750-Jan-03 05:42:00 UTC,0.767,69.911
Jupiter Mars,1752, 1752-Mar-28 22:36:00 UTC,1.678,58.762
Jupiter Mars,1754, 1754-Jun-30 07:48:00 UTC,0.381,39.454
Jupiter Mars,1756, 1756-Sep-19 02:47:00 UTC,0.867,25.417
Jupiter Mars,1758, 1758-Nov-27 18:55:00 UTC,1.064,19.743
Jupiter Mars,1761, 1761-Feb-02 17:22:00 UTC,0.014,19.807
Jupiter Mars,1763, 1763-Apr-21 23:23:00 UTC,1.031,16.73
Jupiter Mars,1765, 1765-Jul-18 17:37:00 UTC,0.673,4.364
Jupiter Mars,1767, 1767-Oct-11 15:00:00 UTC,0.244,11.59
Jupiter Mars,1769, 1769-Dec-24 00:31:00 UTC,0.762,22.555
Jupiter Mars,1772, 1772-Mar-02 03:02:00 UTC,0.47,24.927
Jupiter Mars,1774, 1774-May-14 23:33:00 UTC,0.409,24.027
Jupiter Mars,1776, 1776-Aug-06 06:40:00 UTC,0.738,31.211
Jupiter Mars,1778, 1778-Nov-01 21:42:00 UTC,0.371,49.324
Jupiter Mars,1781, 1781-Jan-21 22:16:00 UTC,0.162,68.644
Jupiter Mars,1783, 1783-Apr-04 22:24:00 UTC,0.785,75.737
Jupiter Mars,1785, 1785-Jun-12 21:20:00 UTC,0.688,71.593
Jupiter Mars,1787, 1787-Sep-01 08:03:00 UTC,0.34,75.126
Jupiter Mars,1789, 1789-Dec-19 00:53:00 UTC,2.079,116.406
Jupiter Mars,1790, 1790-May-06 11:11:00 UTC,0.793,95.775
Jupiter Mars,1792, 1792-Aug-04 21:07:00 UTC,1.666,71.764
Jupiter Mars,1794, 1794-Oct-12 11:26:00 UTC,1.824,68.597
Jupiter Mars,1796, 1796-Dec-16 10:37:00 UTC,0.23,71.656
Jupiter Mars,1799, 1799-Mar-07 15:43:00 UTC,1.775,64.146
Jupiter Mars,1801, 1801-Jun-09 11:32:00 UTC,0.74,44.894
Jupiter Mars,1803, 1803-Sep-02 18:41:00 UTC,0.67,28.995
Jupiter Mars,1805, 1805-Nov-12 13:18:00 UTC,1.149,21.476
Jupiter Mars,1808, 1808-Jan-18 14:58:00 UTC,0.325,20.856
Jupiter Mars,1810, 1810-Apr-02 15:58:00 UTC,0.919,19.428
Jupiter Mars,1812, 1812-Jun-28 05:47:00 UTC,0.857,8.894
Jupiter Mars,1814, 1814-Sep-23 08:40:00 UTC,0.06,7.125
Jupiter Mars,1816, 1816-Dec-07 21:54:00 UTC,0.719,19.661
Jupiter Mars,1819, 1819-Feb-15 03:51:00 UTC,0.615,23.822
Jupiter Mars,1821, 1821-Apr-26 22:53:00 UTC,0.228,22.728
Jupiter Mars,1823, 1823-Jul-18 05:05:00 UTC,0.756,27.333
Jupiter Mars,1825, 1825-Oct-13 03:23:00 UTC,0.468,43.375
Jupiter Mars,1828, 1828-Jan-04 15:09:00 UTC,0.055,63.356
Jupiter Mars,1830, 1830-Mar-19 08:16:00 UTC,0.663,73.8
Jupiter Mars,1832, 1832-May-26 21:50:00 UTC,0.778,71.075
Jupiter Mars,1834, 1834-Aug-12 05:06:00 UTC,0.111,71.016
Jupiter Mars,1836, 1836-Nov-14 22:12:00 UTC,1.333,95.115
Jupiter Mars,1837, 1837-Apr-01 03:03:00 UTC,2.134,116.894
Jupiter Mars,1839, 1839-Jul-18 12:09:00 UTC,1.344,76.225
Jupiter Mars,1841, 1841-Sep-27 07:42:00 UTC,2.046,69.811
Jupiter Mars,1843, 1843-Dec-01 04:52:00 UTC,0.365,72.865
Jupiter Mars,1846, 1846-Feb-14 22:16:00 UTC,1.717,69.039
Jupiter Mars,1848, 1848-May-18 00:16:00 UTC,1.103,50.674
Jupiter Mars,1850, 1850-Aug-14 12:22:00 UTC,0.416,33.081
Jupiter Mars,1852, 1852-Oct-27 01:11:00 UTC,1.167,23.574
Jupiter Mars,1855, 1855-Jan-02 06:17:00 UTC,0.611,21.811
Jupiter Mars,1857, 1857-Mar-14 11:27:00 UTC,0.726,21.523
Jupiter Mars,1859, 1859-Jun-07 14:53:00 UTC,1.005,13.185
Jupiter Mars,1861, 1861-Sep-03 04:46:00 UTC,0.147,2.477
Jupiter Mars,1863, 1863-Nov-21 08:15:00 UTC,0.637,16.305
Jupiter Mars,1866, 1866-Jan-29 11:49:00 UTC,0.724,22.427
Jupiter Mars,1868, 1868-Apr-08 14:46:00 UTC,0.025,21.746
Jupiter Mars,1870, 1870-Jun-27 07:19:00 UTC,0.731,24.09
Jupiter Mars,1872, 1872-Sep-22 02:55:00 UTC,0.567,37.743
Jupiter Mars,1874, 1874-Dec-16 04:10:00 UTC,0.047,57.775
Jupiter Mars,1877, 1877-Mar-01 14:53:00 UTC,0.54,71.147
Jupiter Mars,1879, 1879-May-10 04:19:00 UTC,0.818,70.622
Jupiter Mars,1881, 1881-Jul-22 16:47:00 UTC,0.099,68.149
Jupiter Mars,1883, 1883-Oct-20 05:53:00 UTC,0.966,83.592
Jupiter Mars,1886, 1886-Jun-27 08:31:00 UTC,0.882,82.261
Jupiter Mars,1888, 1888-Sep-10 17:04:00 UTC,2.142,71.562
Jupiter Mars,1890, 1890-Nov-14 09:59:00 UTC,0.957,73.734
Jupiter Mars,1893, 1893-Jan-24 22:03:00 UTC,1.478,73.242
Jupiter Mars,1895, 1895-Apr-26 04:49:00 UTC,1.443,56.689
Jupiter Mars,1897, 1897-Jul-25 12:28:00 UTC,0.115,37.609
Jupiter Mars,1899, 1899-Oct-10 22:47:00 UTC,1.117,26.135
Jupiter Mars,1901, 1901-Dec-17 19:29:00 UTC,0.861,22.944
Jupiter Mars,1904, 1904-Feb-25 19:32:00 UTC,0.462,23.221
Jupiter Mars,1906, 1906-May-18 04:34:00 UTC,1.097,17.107
Jupiter Mars,1908, 1908-Aug-14 09:46:00 UTC,0.369,2.663
Jupiter Mars,1910, 1910-Nov-04 03:13:00 UTC,0.518,12.498
Jupiter Mars,1913, 1913-Jan-13 21:35:00 UTC,0.79,20.653
Jupiter Mars,1915, 1915-Mar-24 04:34:00 UTC,0.182,20.977
Jupiter Mars,1917, 1917-Jun-08 03:40:00 UTC,0.657,21.584
Jupiter Mars,1919, 1919-Sep-02 18:25:00 UTC,0.66,32.499
Jupiter Mars,1921, 1921-Nov-27 02:48:00 UTC,0.15,51.872
Jupiter Mars,1924, 1924-Feb-13 14:07:00 UTC,0.422,67.726
Jupiter Mars,1926, 1926-Apr-23 21:42:00 UTC,0.814,70.037
Jupiter Mars,1928, 1928-Jul-04 01:32:00 UTC,0.288,66.331
Jupiter Mars,1930, 1930-Sep-27 04:43:00 UTC,0.708,75.57
Jupiter Mars,1933, 1933-Jun-04 13:19:00 UTC,0.244,90.769
Jupiter Mars,1935, 1935-Aug-26 15:47:00 UTC,2.108,73.949
Jupiter Mars,1937, 1937-Oct-30 03:28:00 UTC,1.484,74.43
Jupiter Mars,1940, 1940-Jan-06 17:00:00 UTC,1.05,76.631
Jupiter Mars,1942, 1942-Apr-03 19:01:00 UTC,1.731,62.978
Jupiter Mars,1944, 1944-Jul-05 12:59:00 UTC,0.232,42.651
Jupiter Mars,1946, 1946-Sep-24 07:57:00 UTC,1.001,29.128
Jupiter Mars,1948, 1948-Dec-01 09:08:00 UTC,1.056,24.299
Jupiter Mars,1951, 1951-Feb-07 16:17:00 UTC,0.148,24.613
Jupiter Mars,1953, 1953-Apr-27 02:09:00 UTC,1.114,20.589
Jupiter Mars,1955, 1955-Jul-25 06:48:00 UTC,0.592,7.339
Jupiter Mars,1957, 1957-Oct-16 09:11:00 UTC,0.364,8.353
Jupiter Mars,1959, 1959-Dec-28 21:19:00 UTC,0.814,18.353
Jupiter Mars,1962, 1962-Mar-06 20:25:00 UTC,0.383,20.105
Jupiter Mars,1964, 1964-May-19 10:23:00 UTC,0.533,19.641
Jupiter Mars,1966, 1966-Aug-12 10:26:00 UTC,0.737,27.806
Jupiter Mars,1968, 1968-Nov-06 14:25:00 UTC,0.261,45.875
Jupiter Mars,1971, 1971-Jan-26 00:55:00 UTC,0.309,63.542
Jupiter Mars,1973, 1973-Apr-06 21:17:00 UTC,0.774,69.093
Jupiter Mars,1975, 1975-Jun-16 14:18:00 UTC,0.451,65.35
Jupiter Mars,1977, 1977-Sep-04 21:06:00 UTC,0.498,69.813
Jupiter Mars,1979, 1979-Dec-15 11:29:00 UTC,1.59,102.846
Jupiter Mars,1980, 1980-Feb-27 22:14:00 UTC,3.029,176.149
Jupiter Mars,1980, 1980-May-05 17:43:00 UTC,0.729,105.003
Jupiter Mars,1982, 1982-Aug-08 10:59:00 UTC,1.942,77.332
Jupiter Mars,1984, 1984-Oct-14 04:23:00 UTC,1.907,75.185
Jupiter Mars,1986, 1986-Dec-18 21:25:00 UTC,0.473,78.976
Jupiter Mars,1989, 1989-Mar-11 10:28:00 UTC,1.914,69.21
Jupiter Mars,1991, 1991-Jun-14 15:40:00 UTC,0.613,48.206
Jupiter Mars,1993, 1993-Sep-06 05:16:00 UTC,0.822,32.542
Jupiter Mars,1995, 1995-Nov-16 03:14:00 UTC,1.182,25.889
Jupiter Mars,1998, 1998-Jan-21 04:13:00 UTC,0.186,25.774
Jupiter Mars,2000, 2000-Apr-06 05:46:00 UTC,1.042,23.649
Jupiter Mars,2002, 2002-Jul-03 13:18:00 UTC,0.806,12.069
Jupiter Mars,2004, 2004-Sep-27 00:09:00 UTC,0.179,3.978
Jupiter Mars,2006, 2006-Dec-11 15:25:00 UTC,0.794,15.599
Jupiter Mars,2009, 2009-Feb-17 16:18:00 UTC,0.56,19.04
Jupiter Mars,2011, 2011-May-01 04:09:00 UTC,0.362,18.152
Jupiter Mars,2013, 2013-Jul-22 06:47:00 UTC,0.785,23.744
Jupiter Mars,2015, 2015-Oct-17 22:37:00 UTC,0.377,40.057
Jupiter Mars,2018, 2018-Jan-07 00:27:00 UTC,0.201,58.728
Jupiter Mars,2020, 2020-Mar-20 10:38:00 UTC,0.707,67.476
Jupiter Mars,2022, 2022-May-29 10:27:00 UTC,0.583,64.735
Jupiter Mars,2024, 2024-Aug-14 14:53:00 UTC,0.306,65.639
Jupiter Mars,2026, 2026-Nov-16 02:05:00 UTC,1.193,87.857
Jupiter Mars,2029, 2029-Jul-19 14:38:00 UTC,1.631,82.119
Jupiter Mars,2031, 2031-Sep-29 00:56:00 UTC,2.205,76.276
Jupiter Mars,2033, 2033-Dec-01 10:17:00 UTC,0.182,80.404
Jupiter Mars,2036, 2036-Feb-18 00:06:00 UTC,1.935,74.911
Jupiter Mars,2038, 2038-May-22 23:23:00 UTC,1.014,54.244
Jupiter Mars,2040, 2040-Aug-18 01:49:00 UTC,0.579,36.527
Jupiter Mars,2042, 2042-Oct-30 15:24:00 UTC,1.237,27.828
Jupiter Mars,2045, 2045-Jan-04 10:08:00 UTC,0.508,26.775
Jupiter Mars,2047, 2047-Mar-18 08:09:00 UTC,0.876,26.118
Jupiter Mars,2049, 2049-Jun-11 15:03:00 UTC,0.99,16.608
Jupiter Mars,2051, 2051-Sep-08 01:57:00 UTC,0.031,1.284
Jupiter Mars,2053, 2053-Nov-24 07:15:00 UTC,0.73,12.488
Jupiter Mars,2056, 2056-Feb-01 22:00:00 UTC,0.7,17.743
Jupiter Mars,2058, 2058-Apr-12 10:21:00 UTC,0.157,16.987
Jupiter Mars,2060, 2060-Jul-01 01:37:00 UTC,0.792,20.237
Jupiter Mars,2062, 2062-Sep-26 20:52:00 UTC,0.498,34.426
Jupiter Mars,2064, 2064-Dec-18 15:53:00 UTC,0.091,53.485
Jupiter Mars,2067, 2067-Mar-03 18:25:00 UTC,0.624,65.156
Jupiter Mars,2069, 2069-May-11 13:17:00 UTC,0.675,64.247
Jupiter Mars,2071, 2071-Jul-26 04:00:00 UTC,0.119,62.702
Jupiter Mars,2073, 2073-Oct-22 02:07:00 UTC,0.952,77.978
Jupiter Mars,2076, 2076-Jun-27 17:32:00 UTC,1.153,88.844
Jupiter Mars,2078, 2078-Sep-12 07:44:00 UTC,2.369,77.961
Jupiter Mars,2080, 2080-Nov-14 10:24:00 UTC,0.865,81.372
Jupiter Mars,2083, 2083-Jan-27 04:05:00 UTC,1.756,80.005
Jupiter Mars,2085, 2085-Apr-29 18:09:00 UTC,1.411,60.677
Jupiter Mars,2087, 2087-Jul-30 00:29:00 UTC,0.277,41.053
Jupiter Mars,2089, 2089-Oct-13 14:37:00 UTC,1.219,30.224
Jupiter Mars,2091, 2091-Dec-20 01:08:00 UTC,0.794,27.808
Jupiter Mars,2094, 2094-Feb-27 14:28:00 UTC,0.63,27.994
Jupiter Mars,2096, 2096-May-21 02:26:00 UTC,1.121,20.747
Jupiter Mars,2098, 2098-Aug-18 09:40:00 UTC,0.262,5.686
Jupiter Mars,2100, 2100-Nov-07 07:02:00 UTC,0.625,8.907
Jupiter Mars,2103, 2103-Jan-17 06:50:00 UTC,0.798,16.109
Jupiter Mars,2105, 2105-Mar-26 13:47:00 UTC,0.064,16.09
Jupiter Mars,2107, 2107-Jun-12 10:13:00 UTC,0.747,17.428
Jupiter Mars,2109, 2109-Sep-06 14:36:00 UTC,0.615,29.173
Jupiter Mars,2111, 2111-Dec-01 03:38:00 UTC,0.022,48.039
Jupiter Mars,2114, 2114-Feb-15 04:10:00 UTC,0.533,62.226
Jupiter Mars,2116, 2116-Apr-25 03:48:00 UTC,0.727,63.709
Jupiter Mars,2118, 2118-Jul-07 07:18:00 UTC,0.065,60.713
Jupiter Mars,2120, 2120-Sep-29 15:17:00 UTC,0.77,70.5
Jupiter Mars,2123, 2123-Jan-16 01:28:00 UTC,1.703,113.535
Jupiter Mars,2123, 2123-Mar-04 11:41:00 UTC,2.399,164.698
Jupiter Mars,2123, 2123-Jun-03 20:54:00 UTC,0.428,99.345
Jupiter Mars,2125, 2125-Aug-26 22:31:00 UTC,2.387,80.439
Jupiter Mars,2127, 2127-Oct-30 21:20:00 UTC,1.5,82.093
Jupiter Mars,2130, 2130-Jan-07 05:11:00 UTC,1.351,84.233
Jupiter Mars,2132, 2132-Apr-07 03:51:00 UTC,1.768,67.43
Jupiter Mars,2134, 2134-Jul-10 06:17:00 UTC,0.075,46.058
Jupiter Mars,2136, 2136-Sep-27 02:56:00 UTC,1.129,33.056
Jupiter Mars,2138, 2138-Dec-04 15:02:00 UTC,1.031,29.039
Jupiter Mars,2141, 2141-Feb-10 08:24:00 UTC,0.318,29.511
Jupiter Mars,2143, 2143-May-01 20:31:00 UTC,1.182,24.486
Jupiter Mars,2145, 2145-Jul-29 07:12:00 UTC,0.502,10.459
Jupiter Mars,2147, 2147-Oct-20 15:42:00 UTC,0.481,4.957
Jupiter Mars,2149, 2149-Dec-31 10:28:00 UTC,0.85,14.027
Jupiter Mars,2152, 2152-Mar-09 08:26:00 UTC,0.282,15.259
Jupiter Mars,2154, 2154-May-23 18:04:00 UTC,0.646,15.319
Jupiter Mars,2156, 2156-Aug-16 09:57:00 UTC,0.717,24.429
Jupiter Mars,2158, 2158-Nov-11 00:34:00 UTC,0.145,42.359
Jupiter Mars,2161, 2161-Jan-28 01:54:00 UTC,0.436,58.55
Jupiter Mars,2163, 2163-Apr-09 02:20:00 UTC,0.743,62.897
Jupiter Mars,2165, 2165-Jun-18 11:04:00 UTC,0.241,59.533
Jupiter Mars,2167, 2167-Sep-08 10:52:00 UTC,0.613,64.859
Jupiter Mars,2169, 2169-Dec-13 20:58:00 UTC,1.298,93.86
Jupiter Mars,2170, 2170-Apr-25 13:19:00 UTC,1.074,123.608
Jupiter Mars,2172, 2172-Aug-08 19:34:00 UTC,2.253,83.876
Jupiter Mars,2174, 2174-Oct-14 23:33:00 UTC,2.019,82.716
Jupiter Mars,2176, 2176-Dec-18 14:35:00 UTC,0.743,87.313
Jupiter Mars,2179, 2179-Mar-15 03:41:00 UTC,2.041,74.449
Jupiter Mars,2181, 2181-Jun-18 10:53:00 UTC,0.475,51.683
Jupiter Mars,2183, 2183-Sep-10 01:24:00 UTC,0.969,36.351
Jupiter Mars,2185, 2185-Nov-18 06:30:00 UTC,1.2,30.51
Jupiter Mars,2188, 2188-Jan-24 15:55:00 UTC,0.032,30.755
Jupiter Mars,2190, 2190-Apr-11 00:22:00 UTC,1.153,27.774
Jupiter Mars,2192, 2192-Jul-07 22:13:00 UTC,0.737,15.185
Jupiter Mars,2194, 2194-Oct-01 14:30:00 UTC,0.301,1.233
Jupiter Mars,2196, 2196-Dec-14 08:02:00 UTC,0.855,11.494
Jupiter Mars,2199, 2199-Feb-21 05:20:00 UTC,0.486,14.265
Jupiter Mars,2201, 2201-May-05 11:27:00 UTC,0.493,13.673
Jupiter Mars,2203, 2203-Jul-28 08:01:00 UTC,0.795,20.247
Jupiter Mars,2205, 2205-Oct-22 14:43:00 UTC,0.277,36.736
Jupiter Mars,2208, 2208-Jan-11 11:24:00 UTC,0.333,54.217
Jupiter Mars,2210, 2210-Mar-23 23:36:00 UTC,0.725,61.577
Jupiter Mars,2212, 2212-Jun-01 11:41:00 UTC,0.397,58.882
Jupiter Mars,2214, 2214-Aug-19 14:01:00 UTC,0.46,60.766
Jupiter Mars,2216, 2216-Nov-18 14:49:00 UTC,1.074,81.984
Jupiter Mars,2219, 2219-Jul-21 16:54:00 UTC,1.957,89.038
Jupiter Mars,2221, 2221-Sep-29 21:59:00 UTC,2.406,83.674
Jupiter Mars,2223, 2223-Dec-02 12:29:00 UTC,0.006,89.23
Jupiter Mars,2226, 2226-Feb-20 15:21:00 UTC,2.159,81.263
Jupiter Mars,2228, 2228-May-27 19:56:00 UTC,0.906,57.883
Jupiter Mars,2230, 2230-Aug-23 10:41:00 UTC,0.743,40.097
Jupiter Mars,2232, 2232-Nov-03 03:43:00 UTC,1.293,32.205
Jupiter Mars,2235, 2235-Jan-08 21:19:00 UTC,0.379,31.745
Jupiter Mars,2237, 2237-Mar-22 20:27:00 UTC,1.025,30.532
Jupiter Mars,2239, 2239-Jun-18 02:33:00 UTC,0.952,19.838
Jupiter Mars,2241, 2241-Sep-12 22:07:00 UTC,0.09,4.057
Jupiter Mars,2243, 2243-Nov-29 00:55:00 UTC,0.813,8.57
Jupiter Mars,2246, 2246-Feb-05 08:13:00 UTC,0.658,13.051
Jupiter Mars,2248, 2248-Apr-16 16:13:00 UTC,0.294,12.388
Jupiter Mars,2250, 2250-Jul-07 09:57:00 UTC,0.832,16.645
Jupiter Mars,2252, 2252-Oct-02 01:52:00 UTC,0.414,31.327
Jupiter Mars,2254, 2254-Dec-23 14:53:00 UTC,0.223,49.439
Jupiter Mars,2257, 2257-Mar-06 14:03:00 UTC,0.681,59.602
Jupiter Mars,2259, 2259-May-15 16:25:00 UTC,0.529,58.388
Jupiter Mars,2261, 2261-Jul-30 08:04:00 UTC,0.301,57.761
Jupiter Mars,2263, 2263-Oct-26 19:59:00 UTC,0.922,73.158
Jupiter Mars,2266, 2266-Feb-25 17:19:00 UTC,1.62,134.03
Jupiter Mars,2266, 2266-Jun-28 16:08:00 UTC,1.452,96.98
Jupiter Mars,2268, 2268-Sep-13 06:30:00 UTC,2.645,85.274
Jupiter Mars,2270, 2270-Nov-15 11:30:00 UTC,0.778,90.331
Jupiter Mars,2273, 2273-Jan-29 03:19:00 UTC,2.06,87.41
Jupiter Mars,2275, 2275-May-05 18:25:00 UTC,1.346,64.53
Jupiter Mars,2277, 2277-Aug-03 20:25:00 UTC,0.453,44.44
Jupiter Mars,2279, 2279-Oct-18 12:12:00 UTC,1.312,34.341
Jupiter Mars,2281, 2281-Dec-23 13:30:00 UTC,0.702,32.693
Jupiter Mars,2284, 2284-Mar-03 18:51:00 UTC,0.804,32.67
Jupiter Mars,2286, 2286-May-27 10:55:00 UTC,1.123,24.199
Jupiter Mars,2288, 2288-Aug-23 17:07:00 UTC,0.143,8.635
Jupiter Mars,2290, 2290-Nov-11 14:59:00 UTC,0.727,5.349
Jupiter Mars,2293, 2293-Jan-20 00:18:00 UTC,0.785,11.63
Jupiter Mars,2295, 2295-Mar-30 17:23:00 UTC,0.07,11.409
