Planets,Years,Date,Angular Separation (deg),Elongation
Saturn Mars,1395, 1395-Sep-27 08:50:00 UTC,2.483,34.925
Saturn Mars,1397, 1397-Oct-05 23:00:00 UTC,2.639,47.347
Saturn Mars,1399, 1399-Oct-11 22:39:00 UTC,2.54,62.943
Saturn Mars,1401, 1401-Oct-12 10:25:00 UTC,2.341,84.186
Saturn Mars,1403, 1403-Jun-01 02:02:00 UTC,2.256,117.476
Saturn Mars,1405, 1405-May-16 11:45:00 UTC,0.4,79.84
Saturn Mars,1407, 1407-May-20 16:14:00 UTC,0.55,59.772
Saturn Mars,1409, 1409-May-29 19:59:00 UTC,1.277,44.265
Saturn Mars,1411, 1411-Jun-13 15:28:00 UTC,1.674,31.89
Saturn Mars,1413, 1413-Jul-01 18:50:00 UTC,1.623,22.534
Saturn Mars,1415, 1415-Jul-24 07:33:00 UTC,1.12,15.945
Saturn Mars,1417, 1417-Aug-16 06:01:00 UTC,0.305,11.224
Saturn Mars,1419, 1419-Sep-08 04:42:00 UTC,0.599,6.968
Saturn Mars,1421, 1421-Sep-27 06:39:00 UTC,1.394,2.501
Saturn Mars,1423, 1423-Oct-13 15:49:00 UTC,1.956,6.681
Saturn Mars,1425, 1425-Oct-25 09:55:00 UTC,2.23,16.16
Saturn Mars,1427, 1427-Nov-04 02:28:00 UTC,2.201,28.025
Saturn Mars,1429, 1429-Nov-10 07:42:00 UTC,1.87,42.087
Saturn Mars,1431, 1431-Nov-15 07:23:00 UTC,1.254,58.605
Saturn Mars,1433, 1433-Nov-15 23:09:00 UTC,0.403,79.235
Saturn Mars,1435, 1435-Nov-02 08:15:00 UTC,0.093,116.925
Saturn Mars,1437, 1437-Jun-25 00:21:00 UTC,0.083,84.964
Saturn Mars,1439, 1439-Jul-01 11:29:00 UTC,0.977,65.104
Saturn Mars,1441, 1441-Jul-14 19:32:00 UTC,1.432,51.635
Saturn Mars,1443, 1443-Aug-03 04:33:00 UTC,1.362,42.216
Saturn Mars,1445, 1445-Aug-24 18:06:00 UTC,0.85,35.868
Saturn Mars,1447, 1447-Sep-17 05:58:00 UTC,0.078,31.265
Saturn Mars,1449, 1449-Oct-08 06:32:00 UTC,0.736,26.738
Saturn Mars,1451, 1451-Oct-27 04:32:00 UTC,1.414,20.877
Saturn Mars,1453, 1453-Nov-10 11:32:00 UTC,1.85,13.002
Saturn Mars,1455, 1455-Nov-22 11:23:00 UTC,1.997,3.315
Saturn Mars,1457, 1457-Nov-30 20:06:00 UTC,1.845,9.234
Saturn Mars,1459, 1459-Dec-08 07:32:00 UTC,1.4,22.763
Saturn Mars,1461, 1461-Dec-13 15:27:00 UTC,0.678,37.802
Saturn Mars,1463, 1463-Dec-19 07:54:00 UTC,0.295,54.278
Saturn Mars,1465, 1465-Dec-23 03:15:00 UTC,1.468,72.89
Saturn Mars,1467, 1467-Dec-24 00:47:00 UTC,2.758,97.183
Saturn Mars,1469, 1469-Aug-11 00:16:00 UTC,0.211,95.202
Saturn Mars,1471, 1471-Aug-19 04:32:00 UTC,1.114,75.383
Saturn Mars,1473, 1473-Sep-05 03:31:00 UTC,1.166,64.606
Saturn Mars,1475, 1475-Sep-27 01:18:00 UTC,0.712,58.003
Saturn Mars,1477, 1477-Oct-18 15:15:00 UTC,0.002,53.174
Saturn Mars,1479, 1479-Nov-08 08:53:00 UTC,0.739,48.075
Saturn Mars,1481, 1481-Nov-24 20:42:00 UTC,1.34,41.349
Saturn Mars,1483, 1483-Dec-08 21:53:00 UTC,1.699,32.563
Saturn Mars,1485, 1485-Dec-19 00:57:00 UTC,1.77,21.853
Saturn Mars,1487, 1487-Dec-27 23:58:00 UTC,1.546,9.543
Saturn Mars,1490, 1490-Jan-03 13:01:00 UTC,1.042,4.071
Saturn Mars,1492, 1492-Jan-10 12:27:00 UTC,0.291,18.566
Saturn Mars,1494, 1494-Jan-16 19:54:00 UTC,0.651,33.566
Saturn Mars,1496, 1496-Jan-25 06:47:00 UTC,1.688,48.699
Saturn Mars,1498, 1498-Feb-03 13:21:00 UTC,2.653,63.607
Saturn Mars,1500, 1500-Feb-16 04:56:00 UTC,3.31,77.809
Saturn Mars,1502, 1502-Mar-03 11:52:00 UTC,3.406,90.705
Saturn Mars,1503, 1503-Oct-24 13:57:00 UTC,1.478,102.136
Saturn Mars,1504, 1504-Jan-03 08:11:00 UTC,4.213,177.063
Saturn Mars,1504, 1504-Mar-19 10:29:00 UTC,2.84,102.581
Saturn Mars,1505, 1505-Nov-08 09:58:00 UTC,0.984,89.923
Saturn Mars,1506, 1506-Mar-30 23:22:00 UTC,1.992,119.708
Saturn Mars,1507, 1507-Nov-27 17:35:00 UTC,0.251,82.434
Saturn Mars,1509, 1509-Dec-14 07:36:00 UTC,0.52,74.69
Saturn Mars,1511, 1511-Dec-28 18:47:00 UTC,1.141,65.29
Saturn Mars,1514, 1514-Jan-08 09:32:00 UTC,1.494,54.263
Saturn Mars,1516, 1516-Jan-17 20:59:00 UTC,1.538,41.959
Saturn Mars,1518, 1518-Jan-24 21:26:00 UTC,1.278,28.661
Saturn Mars,1520, 1520-Feb-01 03:02:00 UTC,0.748,14.627
Saturn Mars,1522, 1522-Feb-07 08:11:00 UTC,0.002,1.092
Saturn Mars,1524, 1524-Feb-15 11:00:00 UTC,0.877,14.398
Saturn Mars,1526, 1526-Feb-24 11:53:00 UTC,1.758,28.227
Saturn Mars,1528, 1528-Mar-08 11:42:00 UTC,2.447,40.743
Saturn Mars,1530, 1530-Mar-25 06:53:00 UTC,2.705,51.119
Saturn Mars,1532, 1532-Apr-14 01:15:00 UTC,2.348,58.852
Saturn Mars,1534, 1534-May-07 12:36:00 UTC,1.393,64.45
Saturn Mars,1536, 1536-May-30 00:35:00 UTC,0.074,69.639
Saturn Mars,1538, 1538-Jun-19 07:31:00 UTC,1.33,76.798
Saturn Mars,1540, 1540-Jul-01 17:39:00 UTC,2.681,89.12
Saturn Mars,1542, 1542-Feb-10 01:39:00 UTC,0.631,101.92
Saturn Mars,1542, 1542-May-24 02:50:00 UTC,3.29,151.496
Saturn Mars,1544, 1544-Feb-12 02:18:00 UTC,1.205,81.009
Saturn Mars,1546, 1546-Feb-16 08:34:00 UTC,1.314,64.261
Saturn Mars,1548, 1548-Feb-22 09:40:00 UTC,1.063,48.678
Saturn Mars,1550, 1550-Feb-27 21:09:00 UTC,0.528,33.51
Saturn Mars,1552, 1552-Mar-06 03:12:00 UTC,0.204,18.664
Saturn Mars,1554, 1554-Mar-14 20:33:00 UTC,1.02,4.671
Saturn Mars,1556, 1556-Mar-25 00:41:00 UTC,1.768,9.358
Saturn Mars,1558, 1558-Apr-08 16:10:00 UTC,2.247,20.719
Saturn Mars,1560, 1560-Apr-26 10:32:00 UTC,2.258,29.721
Saturn Mars,1562, 1562-May-18 22:05:00 UTC,1.71,36.186
Saturn Mars,1564, 1564-Jun-11 07:27:00 UTC,0.714,40.986
Saturn Mars,1566, 1566-Jul-05 01:02:00 UTC,0.478,45.668
Saturn Mars,1568, 1568-Jul-24 18:03:00 UTC,1.621,51.86
Saturn Mars,1570, 1570-Aug-09 21:11:00 UTC,2.58,60.873
Saturn Mars,1572, 1572-Aug-19 05:54:00 UTC,3.364,74.102
Saturn Mars,1574, 1574-Aug-19 14:38:00 UTC,4.316,96.232
Saturn Mars,1576, 1576-Mar-27 02:32:00 UTC,1.25,95.411
Saturn Mars,1578, 1578-Mar-25 08:56:00 UTC,0.958,71.705
Saturn Mars,1580, 1580-Mar-28 06:41:00 UTC,0.404,53.528
Saturn Mars,1582, 1582-Apr-03 18:56:00 UTC,0.322,37.393
Saturn Mars,1584, 1584-Apr-11 16:06:00 UTC,1.087,22.645
Saturn Mars,1586, 1586-Apr-23 12:21:00 UTC,1.724,9.553
Saturn Mars,1588, 1588-May-08 03:17:00 UTC,2.044,2.693
Saturn Mars,1590, 1590-May-27 21:02:00 UTC,1.894,10.419
Saturn Mars,1592, 1592-Jun-18 22:31:00 UTC,1.255,16.385
Saturn Mars,1594, 1594-Jul-13 07:38:00 UTC,0.282,20.987
Saturn Mars,1596, 1596-Aug-04 11:57:00 UTC,0.777,25.661
Saturn Mars,1598, 1598-Aug-24 13:12:00 UTC,1.711,31.763
Saturn Mars,1600, 1600-Sep-08 12:10:00 UTC,2.401,40.198
Saturn Mars,1602, 1602-Sep-20 04:29:00 UTC,2.813,51.514
Saturn Mars,1604, 1604-Sep-26 09:49:00 UTC,2.988,66.406
Saturn Mars,1606, 1606-Sep-26 18:02:00 UTC,3.163,87.899
Saturn Mars,1608, 1608-May-08 19:58:00 UTC,1.657,108.15
Saturn Mars,1610, 1610-Apr-30 00:09:00 UTC,0.555,76.798
Saturn Mars,1612, 1612-May-02 16:48:00 UTC,0.279,57.211
Saturn Mars,1614, 1614-May-11 02:26:00 UTC,1.051,41.204
Saturn Mars,1616, 1616-May-22 09:53:00 UTC,1.623,27.667
Saturn Mars,1618, 1618-Jun-07 21:25:00 UTC,1.828,16.713
Saturn Mars,1620, 1620-Jun-27 11:09:00 UTC,1.566,8.549
Saturn Mars,1622, 1622-Jul-20 21:49:00 UTC,0.879,2.812
Saturn Mars,1624, 1624-Aug-12 23:35:00 UTC,0.047,2.028
Saturn Mars,1626, 1626-Sep-04 09:40:00 UTC,0.981,6.621
Saturn Mars,1628, 1628-Sep-22 13:10:00 UTC,1.742,12.73
Saturn Mars,1630, 1630-Oct-07 19:30:00 UTC,2.233,21.048
Saturn Mars,1632, 1632-Oct-18 08:59:00 UTC,2.418,31.828
Saturn Mars,1634, 1634-Oct-26 17:42:00 UTC,2.3,45.102
Saturn Mars,1636, 1636-Oct-31 01:29:00 UTC,1.905,61.266
Saturn Mars,1638, 1638-Oct-31 16:23:00 UTC,1.34,82.567
Saturn Mars,1640, 1640-Jun-25 04:35:00 UTC,2.81,123.666
Saturn Mars,1640, 1640-Oct-02 09:13:00 UTC,2.61,134.599
Saturn Mars,1642, 1642-Jun-06 08:33:00 UTC,0.186,81.243
Saturn Mars,1644, 1644-Jun-10 10:40:00 UTC,0.828,61.323
Saturn Mars,1646, 1646-Jun-22 05:32:00 UTC,1.434,46.597
Saturn Mars,1648, 1648-Jul-07 23:43:00 UTC,1.594,35.445
Saturn Mars,1650, 1650-Jul-28 20:35:00 UTC,1.282,27.482
Saturn Mars,1652, 1652-Aug-20 05:04:00 UTC,0.593,22.014
Saturn Mars,1654, 1654-Sep-12 16:55:00 UTC,0.269,17.685
Saturn Mars,1656, 1656-Oct-03 03:45:00 UTC,1.089,12.949
Saturn Mars,1658, 1658-Oct-21 06:26:00 UTC,1.713,6.724
Saturn Mars,1660, 1660-Nov-03 17:30:00 UTC,2.058,3.078
Saturn Mars,1662, 1662-Nov-14 21:52:00 UTC,2.098,13.145
Saturn Mars,1664, 1664-Nov-22 11:52:00 UTC,1.832,25.854
Saturn Mars,1666, 1666-Nov-29 03:42:00 UTC,1.271,40.477
Saturn Mars,1668, 1668-Dec-03 04:52:00 UTC,0.433,57.181
Saturn Mars,1670, 1670-Dec-05 20:09:00 UTC,0.644,77.279
Saturn Mars,1672, 1672-Nov-27 09:18:00 UTC,1.751,109.258
Saturn Mars,1674, 1674-Jul-18 01:22:00 UTC,0.119,87.611
Saturn Mars,1676, 1676-Jul-24 17:02:00 UTC,1.102,68.236
Saturn Mars,1678, 1678-Aug-09 19:11:00 UTC,1.343,56.021
Saturn Mars,1680, 1680-Aug-29 15:18:00 UTC,1.047,48.028
Saturn Mars,1682, 1682-Sep-21 16:51:00 UTC,0.392,42.694
Saturn Mars,1684, 1684-Oct-13 09:43:00 UTC,0.398,38.263
Saturn Mars,1686, 1686-Nov-02 18:06:00 UTC,1.12,33.083
Saturn Mars,1688, 1688-Nov-18 16:47:00 UTC,1.637,26.091
Saturn Mars,1690, 1690-Dec-02 04:16:00 UTC,1.876,16.974
Saturn Mars,1692, 1692-Dec-11 18:07:00 UTC,1.813,5.921
Saturn Mars,1694, 1694-Dec-20 04:51:00 UTC,1.455,7.016
Saturn Mars,1696, 1696-Dec-26 07:25:00 UTC,0.823,21.107
Saturn Mars,1699, 1699-Jan-01 20:40:00 UTC,0.048,36.295
Saturn Mars,1701, 1701-Jan-08 11:46:00 UTC,1.102,52.389
Saturn Mars,1703, 1703-Jan-15 09:04:00 UTC,2.241,69.59
Saturn Mars,1705, 1705-Jan-20 13:46:00 UTC,3.331,89.147
Saturn Mars,1706, 1706-Sep-11 15:49:00 UTC,0.58,104.616
Saturn Mars,1706, 1706-Dec-02 06:00:00 UTC,3.882,169.571
Saturn Mars,1707, 1707-Jan-18 03:22:00 UTC,4.34,119.433
Saturn Mars,1708, 1708-Sep-17 06:07:00 UTC,1.166,82.921
Saturn Mars,1710, 1710-Oct-05 20:08:00 UTC,0.982,73.016
Saturn Mars,1712, 1712-Oct-26 13:44:00 UTC,0.388,66.977
Saturn Mars,1714, 1714-Nov-16 18:18:00 UTC,0.349,61.748
Saturn Mars,1716, 1716-Dec-04 06:50:00 UTC,1.022,55.368
Saturn Mars,1718, 1718-Dec-19 10:38:00 UTC,1.488,47.028
Saturn Mars,1720, 1720-Dec-30 12:47:00 UTC,1.674,36.736
Saturn Mars,1723, 1723-Jan-09 05:45:00 UTC,1.557,24.822
Saturn Mars,1725, 1725-Jan-16 08:19:00 UTC,1.153,11.65
Saturn Mars,1727, 1727-Jan-23 15:03:00 UTC,0.497,2.497
Saturn Mars,1729, 1729-Jan-29 22:24:00 UTC,0.353,17.094
Saturn Mars,1731, 1731-Feb-07 05:58:00 UTC,1.306,31.729
Saturn Mars,1733, 1733-Feb-16 12:11:00 UTC,2.213,45.825
Saturn Mars,1735, 1735-Mar-01 14:07:00 UTC,2.857,58.727
Saturn Mars,1737, 1737-Mar-17 05:03:00 UTC,2.99,69.623
Saturn Mars,1739, 1739-Apr-06 10:49:00 UTC,2.446,77.98
Saturn Mars,1741, 1741-Apr-27 15:23:00 UTC,1.296,84.651
Saturn Mars,1742, 1742-Dec-22 09:57:00 UTC,1.42,114.846
Saturn Mars,1743, 1743-Jan-26 02:20:00 UTC,2.47,151.529
Saturn Mars,1743, 1743-May-17 20:39:00 UTC,0.168,92.643
Saturn Mars,1744, 1744-Dec-31 00:55:00 UTC,0.22,98.112
Saturn Mars,1745, 1745-Apr-02 11:52:00 UTC,0.49,164.283
Saturn Mars,1745, 1745-May-26 11:05:00 UTC,1.587,109.813
Saturn Mars,1747, 1747-Jan-11 19:18:00 UTC,0.662,85.122
Saturn Mars,1749, 1749-Jan-21 06:47:00 UTC,1.229,72.168
Saturn Mars,1751, 1751-Jan-30 07:26:00 UTC,1.443,58.794
Saturn Mars,1753, 1753-Feb-06 05:52:00 UTC,1.318,44.994
Saturn Mars,1755, 1755-Feb-13 12:10:00 UTC,0.893,30.773
Saturn Mars,1757, 1757-Feb-19 15:06:00 UTC,0.233,16.265
Saturn Mars,1759, 1759-Feb-27 08:44:00 UTC,0.579,2.326
Saturn Mars,1761, 1761-Mar-07 15:53:00 UTC,1.423,12.569
Saturn Mars,1763, 1763-Mar-19 13:41:00 UTC,2.13,25.405
Saturn Mars,1765, 1765-Apr-03 00:41:00 UTC,2.486,36.363
Saturn Mars,1767, 1767-Apr-22 12:12:00 UTC,2.305,44.821
Saturn Mars,1769, 1769-May-14 08:10:00 UTC,1.545,50.856
Saturn Mars,1771, 1771-Jun-07 10:43:00 UTC,0.376,55.652
Saturn Mars,1773, 1773-Jun-29 00:21:00 UTC,0.924,61.056
Saturn Mars,1775, 1775-Jul-17 13:54:00 UTC,2.143,68.937
Saturn Mars,1777, 1777-Jul-28 20:59:00 UTC,3.238,81.446
Saturn Mars,1779, 1779-Mar-19 01:18:00 UTC,0.896,121.451
Saturn Mars,1779, 1779-May-01 06:18:00 UTC,2.22,165.807
Saturn Mars,1781, 1781-Mar-06 18:28:00 UTC,1.225,87.132
Saturn Mars,1783, 1783-Mar-09 05:45:00 UTC,1.142,67.546
Saturn Mars,1785, 1785-Mar-13 07:27:00 UTC,0.72,50.75
Saturn Mars,1787, 1787-Mar-19 17:23:00 UTC,0.063,35.039
Saturn Mars,1789, 1789-Mar-26 14:03:00 UTC,0.715,20.127
Saturn Mars,1791, 1791-Apr-05 14:03:00 UTC,1.468,6.453
Saturn Mars,1793, 1793-Apr-17 15:30:00 UTC,2.017,6.711
Saturn Mars,1795, 1795-May-04 13:57:00 UTC,2.173,16.601
Saturn Mars,1797, 1797-May-24 11:56:00 UTC,1.812,24.094
Saturn Mars,1799, 1799-Jun-17 05:59:00 UTC,0.978,29.453
Saturn Mars,1801, 1801-Jul-11 11:55:00 UTC,0.119,33.941
Saturn Mars,1803, 1803-Aug-02 17:35:00 UTC,1.223,39.14
Saturn Mars,1805, 1805-Aug-20 07:38:00 UTC,2.15,46.323
Saturn Mars,1807, 1807-Sep-03 09:32:00 UTC,2.826,56.399
Saturn Mars,1809, 1809-Sep-11 06:55:00 UTC,3.287,70.451
Saturn Mars,1811, 1811-Sep-11 15:42:00 UTC,3.846,92.314
Saturn Mars,1813, 1813-Apr-20 11:45:00 UTC,1.38,100.694
Saturn Mars,1815, 1815-Apr-15 23:58:00 UTC,0.731,73.915
Saturn Mars,1817, 1817-Apr-18 17:48:00 UTC,0.015,55.002
Saturn Mars,1819, 1819-Apr-26 00:18:00 UTC,0.759,38.815
Saturn Mars,1821, 1821-May-05 08:11:00 UTC,1.446,24.519
Saturn Mars,1823, 1823-May-19 04:36:00 UTC,1.871,12.303
Saturn Mars,1825, 1825-Jun-05 01:42:00 UTC,1.879,2.776
Saturn Mars,1827, 1827-Jun-26 16:44:00 UTC,1.408,4.768
Saturn Mars,1829, 1829-Jul-19 13:25:00 UTC,0.56,9.855
Saturn Mars,1831, 1831-Aug-12 06:33:00 UTC,0.444,14.344
Saturn Mars,1833, 1833-Sep-01 15:51:00 UTC,1.378,19.622
Saturn Mars,1835, 1835-Sep-19 11:00:00 UTC,2.088,26.727
Saturn Mars,1837, 1837-Oct-02 07:24:00 UTC,2.506,36.272
Saturn Mars,1839, 1839-Oct-12 08:33:00 UTC,2.622,48.572
Saturn Mars,1841, 1841-Oct-17 13:54:00 UTC,2.475,64.196
Saturn Mars,1843, 1843-Oct-17 20:36:00 UTC,2.238,85.832
Saturn Mars,1845, 1845-Jun-03 00:12:00 UTC,2.026,113.283
Saturn Mars,1847, 1847-May-22 05:04:00 UTC,0.323,78.42
Saturn Mars,1849, 1849-May-25 13:36:00 UTC,0.622,58.656
Saturn Mars,1851, 1851-Jun-04 11:46:00 UTC,1.325,43.178
Saturn Mars,1853, 1853-Jun-17 20:00:00 UTC,1.688,30.667
Saturn Mars,1855, 1855-Jul-06 10:27:00 UTC,1.604,21.091
Saturn Mars,1857, 1857-Jul-27 13:38:00 UTC,1.074,14.306
Saturn Mars,1859, 1859-Aug-20 09:21:00 UTC,0.242,9.503
Saturn Mars,1861, 1861-Sep-11 11:21:00 UTC,0.668,5.335
Saturn Mars,1863, 1863-Oct-01 22:04:00 UTC,1.455,2.218
Saturn Mars,1865, 1865-Oct-17 20:13:00 UTC,1.996,7.943
Saturn Mars,1867, 1867-Oct-31 03:27:00 UTC,2.234,17.265
Saturn Mars,1869, 1869-Nov-09 05:34:00 UTC,2.156,29.019
Saturn Mars,1871, 1871-Nov-16 17:09:00 UTC,1.771,43.031
Saturn Mars,1873, 1873-Nov-20 20:08:00 UTC,1.099,59.573
Saturn Mars,1875, 1875-Nov-22 06:19:00 UTC,0.202,80.542
Saturn Mars,1877, 1877-Jul-30 03:50:00 UTC,3.69,137.321
Saturn Mars,1877, 1877-Nov-03 21:52:00 UTC,0.161,122.113
Saturn Mars,1879, 1879-Jun-30 19:35:00 UTC,0.023,83.449
Saturn Mars,1881, 1881-Jul-06 06:14:00 UTC,1.032,63.889
Saturn Mars,1883, 1883-Jul-20 01:50:00 UTC,1.444,50.312
Saturn Mars,1885, 1885-Aug-06 20:40:00 UTC,1.338,40.662
Saturn Mars,1887, 1887-Aug-29 00:20:00 UTC,0.801,34.119
Saturn Mars,1889, 1889-Sep-20 08:05:00 UTC,0.015,29.413
Saturn Mars,1891, 1891-Oct-12 11:01:00 UTC,0.799,24.918
Saturn Mars,1893, 1893-Oct-30 17:54:00 UTC,1.464,19.236
Saturn Mars,1895, 1895-Nov-15 13:45:00 UTC,1.876,11.629
Saturn Mars,1897, 1897-Nov-27 02:10:00 UTC,1.987,2.362
Saturn Mars,1899, 1899-Dec-06 21:03:00 UTC,1.791,10.239
Saturn Mars,1901, 1901-Dec-14 16:01:00 UTC,1.3,23.705
Saturn Mars,1903, 1903-Dec-21 04:49:00 UTC,0.536,38.711
Saturn Mars,1905, 1905-Dec-25 21:44:00 UTC,0.468,55.274
Saturn Mars,1907, 1907-Dec-30 10:01:00 UTC,1.656,74.217
Saturn Mars,1909, 1909-Dec-29 01:33:00 UTC,2.949,99.719
Saturn Mars,1911, 1911-Aug-16 23:20:00 UTC,0.341,92.973
Saturn Mars,1913, 1913-Aug-24 10:53:00 UTC,1.146,73.733
Saturn Mars,1915, 1915-Sep-11 03:01:00 UTC,1.14,62.9
Saturn Mars,1917, 1917-Oct-01 20:10:00 UTC,0.65,56.204
Saturn Mars,1919, 1919-Oct-24 10:29:00 UTC,0.076,51.373
Saturn Mars,1921, 1921-Nov-13 09:14:00 UTC,0.813,46.39
Saturn Mars,1923, 1923-Dec-01 07:19:00 UTC,1.394,39.898
Saturn Mars,1925, 1925-Dec-14 21:19:00 UTC,1.719,31.387
Saturn Mars,1927, 1927-Dec-26 11:46:00 UTC,1.747,20.889
Saturn Mars,1930, 1930-Jan-03 19:06:00 UTC,1.475,8.702
Saturn Mars,1932, 1932-Jan-11 15:01:00 UTC,0.926,4.813
Saturn Mars,1934, 1934-Jan-17 19:09:00 UTC,0.141,19.272
Saturn Mars,1936, 1936-Jan-25 04:01:00 UTC,0.815,34.308
Saturn Mars,1938, 1938-Feb-01 12:46:00 UTC,1.837,49.546
Saturn Mars,1940, 1940-Feb-11 11:49:00 UTC,2.759,64.655
Saturn Mars,1942, 1942-Feb-22 09:44:00 UTC,3.356,79.326
Saturn Mars,1943, 1943-Oct-29 07:52:00 UTC,4.399,128.734
Saturn Mars,1944, 1944-Mar-07 06:52:00 UTC,3.413,93.314
Saturn Mars,1945, 1945-Oct-26 16:16:00 UTC,1.398,98.104
Saturn Mars,1946, 1946-Jan-20 10:00:00 UTC,4.339,170.997
Saturn Mars,1946, 1946-Mar-21 16:06:00 UTC,2.874,107.507
Saturn Mars,1947, 1947-Nov-12 08:49:00 UTC,0.882,86.905
Saturn Mars,1948, 1948-Mar-30 02:14:00 UTC,2.871,126.736
Saturn Mars,1949, 1949-Nov-30 23:41:00 UTC,0.141,79.797
Saturn Mars,1951, 1951-Dec-18 23:41:00 UTC,0.614,72.477
Saturn Mars,1954, 1954-Jan-02 00:51:00 UTC,1.202,63.565
Saturn Mars,1956, 1956-Jan-14 06:01:00 UTC,1.515,52.949
Saturn Mars,1958, 1958-Jan-23 05:13:00 UTC,1.514,40.909
Saturn Mars,1960, 1960-Jan-31 15:07:00 UTC,1.208,27.782
Saturn Mars,1962, 1962-Feb-07 04:22:00 UTC,0.639,13.863
Saturn Mars,1964, 1964-Feb-14 15:15:00 UTC,0.133,1.324
Saturn Mars,1966, 1966-Feb-21 20:52:00 UTC,1.016,15.119
Saturn Mars,1968, 1968-Mar-02 22:14:00 UTC,1.872,28.966
Saturn Mars,1970, 1970-Mar-15 19:33:00 UTC,2.504,41.524
Saturn Mars,1972, 1972-Mar-31 07:30:00 UTC,2.686,52.031
Saturn Mars,1974, 1974-Apr-20 14:59:00 UTC,2.256,59.993
Saturn Mars,1976, 1976-May-12 16:18:00 UTC,1.249,65.813
Saturn Mars,1978, 1978-Jun-04 22:07:00 UTC,0.097,71.141
Saturn Mars,1980, 1980-Jun-24 00:06:00 UTC,1.503,78.449
Saturn Mars,1982, 1982-Feb-23 21:10:00 UTC,2.681,133.118
Saturn Mars,1982, 1982-Jul-07 00:19:00 UTC,2.849,91.198
Saturn Mars,1984, 1984-Feb-14 22:06:00 UTC,0.756,99.105
Saturn Mars,1984, 1984-Jun-11 00:48:00 UTC,4.328,140.155
Saturn Mars,1986, 1986-Feb-17 13:23:00 UTC,1.25,79.638
Saturn Mars,1988, 1988-Feb-23 11:36:00 UTC,1.295,63.337
Saturn Mars,1990, 1990-Feb-28 22:32:00 UTC,0.988,47.97
Saturn Mars,1992, 1992-Mar-06 17:44:00 UTC,0.412,32.932
Saturn Mars,1994, 1994-Mar-14 04:59:00 UTC,0.341,18.134
Saturn Mars,1996, 1996-Mar-22 01:19:00 UTC,1.149,4.222
Saturn Mars,1998, 1998-Apr-02 06:22:00 UTC,1.855,9.871
Saturn Mars,2000, 2000-Apr-15 19:08:00 UTC,2.264,21.244
Saturn Mars,2002, 2002-May-04 05:17:00 UTC,2.196,30.335
Saturn Mars,2004, 2004-May-25 05:54:00 UTC,1.585,36.951
Saturn Mars,2006, 2006-Jun-18 06:25:00 UTC,0.555,41.872
Saturn Mars,2008, 2008-Jul-10 17:36:00 UTC,0.641,46.635
Saturn Mars,2010, 2010-Jul-31 06:25:00 UTC,1.761,52.883
Saturn Mars,2012, 2012-Aug-15 08:27:00 UTC,2.68,61.924
Saturn Mars,2014, 2014-Aug-25 18:17:00 UTC,3.416,75.206
Saturn Mars,2016, 2016-Aug-24 15:41:00 UTC,4.353,97.982
Saturn Mars,2018, 2018-Apr-02 12:49:00 UTC,1.268,93.781
Saturn Mars,2020, 2020-Mar-31 17:31:00 UTC,0.906,70.808
Saturn Mars,2022, 2022-Apr-05 01:42:00 UTC,0.306,52.866
Saturn Mars,2024, 2024-Apr-10 20:36:00 UTC,0.44,36.813
Saturn Mars,2026, 2026-Apr-19 22:14:00 UTC,1.194,22.099
Saturn Mars,2028, 2028-Apr-30 21:32:00 UTC,1.786,9.071
Saturn Mars,2030, 2030-May-16 12:37:00 UTC,2.035,2.938
Saturn Mars,2032, 2032-Jun-04 02:47:00 UTC,1.809,10.849
Saturn Mars,2034, 2034-Jun-26 22:32:00 UTC,1.113,16.889
Saturn Mars,2036, 2036-Jul-20 02:31:00 UTC,0.117,21.543
Saturn Mars,2038, 2038-Aug-12 03:06:00 UTC,0.932,26.254
Saturn Mars,2040, 2040-Aug-31 01:31:00 UTC,1.829,32.395
Saturn Mars,2042, 2042-Sep-16 00:03:00 UTC,2.462,40.838
Saturn Mars,2044, 2044-Sep-26 19:02:00 UTC,2.805,52.135
Saturn Mars,2046, 2046-Oct-04 03:16:00 UTC,2.899,67.075
Saturn Mars,2048, 2048-Oct-03 07:45:00 UTC,2.992,88.922
Saturn Mars,2050, 2050-May-16 04:12:00 UTC,1.631,106.605
Saturn Mars,2052, 2052-May-07 11:52:00 UTC,0.474,76.185
Saturn Mars,2054, 2054-May-11 12:57:00 UTC,0.389,56.742
Saturn Mars,2056, 2056-May-19 04:20:00 UTC,1.146,40.806
Saturn Mars,2058, 2058-May-31 15:41:00 UTC,1.663,27.352
Saturn Mars,2060, 2060-Jun-16 02:47:00 UTC,1.792,16.462
Saturn Mars,2062, 2062-Jul-06 10:59:00 UTC,1.457,8.293
Saturn Mars,2064, 2064-Jul-28 14:21:00 UTC,0.724,2.547
Saturn Mars,2066, 2066-Aug-21 09:03:00 UTC,0.211,2.391
Saturn Mars,2068, 2068-Sep-11 11:47:00 UTC,1.12,7.045
Saturn Mars,2070, 2070-Sep-30 09:17:00 UTC,1.834,13.224
Saturn Mars,2072, 2072-Oct-14 13:26:00 UTC,2.262,21.568
Saturn Mars,2074, 2074-Oct-26 04:12:00 UTC,2.377,32.337
Saturn Mars,2076, 2076-Nov-02 15:12:00 UTC,2.183,45.643
