Planets,year,date,angular separation (deg),elongation
Moon Mars,644, 0644-Sep-08 01:19:00 UTC,3.791,22.053
Moon Mars,644, 0644-Oct-06 19:24:00 UTC,3.708,32.008
Moon Mars,644, 0644-Nov-04 14:21:00 UTC,3.095,42.516
Moon Mars,644, 0644-Dec-03 10:10:00 UTC,1.995,53.534
Moon Mars,645, 0645-Jan-01 06:28:00 UTC,0.548,64.915
Moon Mars,645, 0645-Jan-30 02:24:00 UTC,0.997,76.496
Moon Mars,645, 0645-Feb-27 20:43:00 UTC,2.314,88.254
Moon Mars,645, 0645-Mar-28 11:43:00 UTC,3.049,100.548
Moon Mars,645, 0645-Apr-25 20:49:00 UTC,2.883,114.477
Moon Mars,645, 0645-May-23 19:42:00 UTC,1.615,132.338
Moon Mars,645, 0645-Jun-20 03:02:00 UTC,0.518,157.231
Moon Mars,645, 0645-Jul-16 21:58:00 UTC,2.048,169.587
Moon Mars,645, 0645-Aug-12 23:58:00 UTC,1.423,141.062
Moon Mars,645, 0645-Sep-09 20:39:00 UTC,0.509,120.122
Moon Mars,645, 0645-Oct-08 06:39:00 UTC,2.381,105.151
Moon Mars,645, 0645-Nov-05 22:51:00 UTC,3.512,93.246
Moon Mars,645, 0645-Dec-04 16:38:00 UTC,3.695,82.635
Moon Mars,646, 0646-Jan-02 09:42:00 UTC,3.021,72.492
Moon Mars,646, 0646-Jan-31 01:23:00 UTC,1.759,62.535
Moon Mars,646, 0646-Feb-28 16:01:00 UTC,0.228,52.765
Moon Mars,646, 0646-Mar-29 06:16:00 UTC,1.284,43.276
Moon Mars,646, 0646-Apr-26 20:39:00 UTC,2.555,34.115
Moon Mars,646, 0646-May-25 11:27:00 UTC,3.436,25.262
Moon Mars,646, 0646-Jun-23 02:43:00 UTC,3.838,16.63
Moon Mars,646, 0646-Jul-21 18:24:00 UTC,3.732,8.374
Moon Mars,646, 0646-Aug-19 10:26:00 UTC,3.132,4.942
Moon Mars,646, 0646-Sep-17 02:43:00 UTC,2.095,12.546
Moon Mars,646, 0646-Oct-15 19:16:00 UTC,0.713,22.182
Moon Mars,646, 0646-Nov-13 12:23:00 UTC,0.873,32.269
Moon Mars,646, 0646-Dec-12 06:39:00 UTC,2.468,42.37
Moon Mars,647, 0647-Jan-10 02:45:00 UTC,3.811,52.115
Moon Mars,647, 0647-Feb-08 01:06:00 UTC,4.613,61.206
Moon Mars,647, 0647-Mar-09 01:22:00 UTC,4.62,69.591
Moon Mars,647, 0647-Apr-07 02:32:00 UTC,3.714,77.49
Moon Mars,647, 0647-May-06 02:58:00 UTC,1.967,85.445
Moon Mars,647, 0647-Jun-04 00:32:00 UTC,0.341,94.3
Moon Mars,647, 0647-Jul-02 16:10:00 UTC,2.765,105.426
Moon Mars,647, 0647-Jul-30 21:06:00 UTC,4.73,121.122
Moon Mars,647, 0647-Aug-27 08:45:00 UTC,5.451,144.772
Moon Mars,647, 0647-Sep-23 02:31:00 UTC,4.105,177.337
Moon Mars,647, 0647-Oct-19 21:34:00 UTC,1.729,149.614
Moon Mars,647, 0647-Nov-16 10:45:00 UTC,0.513,124.127
Moon Mars,647, 0647-Dec-14 14:48:00 UTC,0.687,105.171
Moon Mars,648, 0648-Jan-12 02:10:00 UTC,1.59,89.931
Moon Mars,648, 0648-Feb-09 16:10:00 UTC,2.637,76.852
Moon Mars,648, 0648-Mar-09 06:31:00 UTC,3.448,65.193
Moon Mars,648, 0648-Apr-06 20:24:00 UTC,3.821,54.531
Moon Mars,648, 0648-May-05 09:48:00 UTC,3.687,44.541
Moon Mars,648, 0648-Jun-02 23:04:00 UTC,3.066,34.921
Moon Mars,648, 0648-Jul-01 12:43:00 UTC,2.03,25.437
Moon Mars,648, 0648-Jul-30 03:12:00 UTC,0.685,15.919
Moon Mars,648, 0648-Aug-27 18:50:00 UTC,0.834,6.348
Moon Mars,648, 0648-Sep-25 11:40:00 UTC,2.364,3.527
Moon Mars,648, 0648-Oct-24 05:28:00 UTC,3.712,12.937
Moon Mars,648, 0648-Dec-20 18:54:00 UTC,5.003,30.692
Moon Mars,649, 0649-Jan-18 14:34:00 UTC,4.574,38.635
Moon Mars,649, 0649-Feb-16 11:22:00 UTC,3.322,45.933
Moon Mars,649, 0649-Mar-17 09:42:00 UTC,1.364,52.708
Moon Mars,649, 0649-Apr-15 09:35:00 UTC,1.01,59.18
Moon Mars,649, 0649-May-14 10:33:00 UTC,3.384,65.637
Moon Mars,649, 0649-Jun-12 11:30:00 UTC,5.338,72.546
Moon Mars,649, 0649-Jul-11 10:40:00 UTC,6.561,80.645
Moon Mars,649, 0649-Sep-06 15:57:00 UTC,6.518,105.503
Moon Mars,649, 0649-Oct-04 11:51:00 UTC,5.537,126.636
Moon Mars,649, 0649-Oct-31 10:56:00 UTC,4.291,156.963
Moon Mars,649, 0649-Nov-26 21:27:00 UTC,3.257,165.113
Moon Mars,649, 0649-Dec-23 19:13:00 UTC,2.917,133.878
Moon Mars,650, 0650-Jan-20 12:06:00 UTC,2.988,110.467
Moon Mars,650, 0650-Feb-17 17:35:00 UTC,2.921,92.719
Moon Mars,650, 0650-Mar-18 05:21:00 UTC,2.444,78.271
Moon Mars,650, 0650-Apr-15 19:44:00 UTC,1.527,65.769
Moon Mars,650, 0650-May-14 10:58:00 UTC,0.272,54.494
Moon Mars,650, 0650-Jun-12 02:24:00 UTC,1.163,44.056
Moon Mars,650, 0650-Jul-10 18:02:00 UTC,2.604,34.256
Moon Mars,650, 0650-Aug-08 10:10:00 UTC,3.871,24.992
Moon Mars,650, 0650-Sep-06 03:16:00 UTC,4.793,16.294
Moon Mars,650, 0650-Nov-02 17:35:00 UTC,4.977,5.166
Moon Mars,650, 0650-Dec-01 14:41:00 UTC,4.027,10.597
Moon Mars,650, 0650-Dec-30 12:26:00 UTC,2.39,17.759
Moon Mars,651, 0651-Jan-28 10:14:00 UTC,0.246,24.851
Moon Mars,651, 0651-Feb-26 07:42:00 UTC,2.079,31.541
Moon Mars,651, 0651-Mar-27 04:49:00 UTC,4.183,37.736
Moon Mars,651, 0651-Jul-20 14:21:00 UTC,5.033,63.781
Moon Mars,651, 0651-Aug-18 07:58:00 UTC,3.358,73.546
Moon Mars,651, 0651-Sep-15 22:13:00 UTC,1.342,86.016
Moon Mars,651, 0651-Oct-14 06:04:00 UTC,0.728,102.386
Moon Mars,651, 0651-Nov-11 01:58:00 UTC,2.526,124.772
Moon Mars,651, 0651-Dec-08 03:18:00 UTC,3.55,155.694
Moon Mars,652, 0652-Jan-03 14:41:00 UTC,3.299,167.416
Moon Mars,652, 0652-Jan-30 09:13:00 UTC,2.511,134.564
Moon Mars,652, 0652-Feb-26 21:23:00 UTC,2.306,110.104
Moon Mars,652, 0652-Mar-25 23:03:00 UTC,2.798,91.795
Moon Mars,652, 0652-Apr-23 08:45:00 UTC,3.677,77.197
Moon Mars,652, 0652-Jun-19 16:22:00 UTC,5.365,54.217
Moon Mars,652, 0652-Jul-18 11:29:00 UTC,5.704,44.586
Moon Mars,652, 0652-Aug-16 07:54:00 UTC,5.492,35.651
Moon Mars,652, 0652-Sep-14 05:16:00 UTC,4.653,27.095
Moon Mars,652, 0652-Oct-13 03:28:00 UTC,3.198,18.723
Moon Mars,652, 0652-Nov-11 02:28:00 UTC,1.241,10.478
Moon Mars,652, 0652-Dec-10 02:19:00 UTC,0.994,2.614
Moon Mars,653, 0653-Jan-08 02:48:00 UTC,3.181,5.084
Moon Mars,653, 0653-Jun-01 17:33:00 UTC,3.621,35.311
Moon Mars,653, 0653-Jun-30 10:14:00 UTC,1.612,42.66
Moon Mars,653, 0653-Jul-29 01:03:00 UTC,0.575,51.218
Moon Mars,653, 0653-Aug-26 14:10:00 UTC,2.707,61.191
Moon Mars,653, 0653-Oct-22 10:28:00 UTC,6.184,86.919
Moon Mars,654, 0654-Jun-28 08:26:00 UTC,5.481,65.933
Moon Mars,654, 0654-Jul-27 02:18:00 UTC,4.046,56.048
Moon Mars,654, 0654-Aug-24 23:23:00 UTC,2.155,46.965
Moon Mars,654, 0654-Sep-22 23:05:00 UTC,0.049,38.443
Moon Mars,654, 0654-Oct-22 00:55:00 UTC,2.31,30.486
Moon Mars,654, 0654-Nov-20 04:17:00 UTC,4.29,23.208
Moon Mars,654, 0654-Dec-19 08:29:00 UTC,5.639,16.718
Moon Mars,655, 0655-Jan-17 12:32:00 UTC,6.095,10.902
Moon Mars,655, 0655-Feb-15 15:30:00 UTC,5.578,5.772
Moon Mars,655, 0655-Mar-16 16:44:00 UTC,4.214,4.332
Moon Mars,655, 0655-Apr-14 15:57:00 UTC,2.275,9.379
Moon Mars,655, 0655-May-13 13:08:00 UTC,0.089,16.17
Moon Mars,655, 0655-Jun-11 08:24:00 UTC,2.045,23.687
Moon Mars,655, 0655-Aug-07 17:17:00 UTC,5.281,40.693
Moon Mars,655, 0655-Sep-05 06:41:00 UTC,6.144,50.491
Moon Mars,655, 0655-Nov-29 07:08:00 UTC,5.961,89.211
Moon Mars,655, 0655-Dec-27 07:30:00 UTC,5.626,107.543
Moon Mars,656, 0656-May-11 11:11:00 UTC,4.373,107.373
Moon Mars,656, 0656-Jun-08 10:41:00 UTC,2.537,91.276
Moon Mars,656, 0656-Jul-06 17:37:00 UTC,0.445,78.757
Moon Mars,656, 0656-Aug-04 06:23:00 UTC,1.765,68.429
Moon Mars,656, 0656-Dec-27 10:02:00 UTC,5.131,31.317
Moon Mars,657, 0657-Jan-25 14:59:00 UTC,3.261,24.359
Moon Mars,657, 0657-Feb-23 18:29:00 UTC,0.998,17.226
Moon Mars,657, 0657-Mar-24 20:01:00 UTC,1.27,10.151
Moon Mars,657, 0657-Apr-22 19:35:00 UTC,3.229,4.242
Moon Mars,657, 0657-May-21 17:22:00 UTC,4.675,6.501
Moon Mars,657, 0657-Jun-19 13:37:00 UTC,5.51,13.537
Moon Mars,657, 0657-Jul-18 08:38:00 UTC,5.716,21.521
Moon Mars,657, 0657-Sep-13 19:01:00 UTC,4.454,40.328
Moon Mars,657, 0657-Oct-12 09:42:00 UTC,3.209,51.39
Moon Mars,657, 0657-Nov-09 21:48:00 UTC,1.782,63.606
Moon Mars,657, 0657-Dec-08 06:36:00 UTC,0.387,77.028
Moon Mars,658, 0658-Jan-05 11:30:00 UTC,0.757,91.969
Moon Mars,658, 0658-Feb-02 11:32:00 UTC,1.494,109.352
Moon Mars,658, 0658-Mar-02 04:10:00 UTC,1.816,131.246
Moon Mars,658, 0658-Mar-29 09:37:00 UTC,1.968,160.363
Moon Mars,658, 0658-Apr-25 06:12:00 UTC,2.437,163.755
Moon Mars,658, 0658-May-22 07:51:00 UTC,3.472,132.983
Moon Mars,658, 0658-Oct-10 16:05:00 UTC,6.386,68.245
Moon Mars,658, 0658-Nov-08 13:01:00 UTC,4.7,60.855
Moon Mars,658, 0658-Dec-07 12:20:00 UTC,2.386,53.357
Moon Mars,659, 0659-Jan-05 13:09:00 UTC,0.131,45.699
Moon Mars,659, 0659-Feb-03 14:29:00 UTC,2.413,38.001
Moon Mars,659, 0659-Mar-04 15:30:00 UTC,4.139,30.393
Moon Mars,659, 0659-Apr-02 15:36:00 UTC,5.145,22.867
Moon Mars,659, 0659-May-01 14:27:00 UTC,5.412,15.301
Moon Mars,659, 0659-May-30 11:58:00 UTC,5.017,7.697
Moon Mars,659, 0659-Jun-28 08:20:00 UTC,4.089,3.827
Moon Mars,659, 0659-Jul-27 03:50:00 UTC,2.782,11.344
Moon Mars,659, 0659-Aug-24 22:52:00 UTC,1.253,20.903
Moon Mars,659, 0659-Sep-22 17:42:00 UTC,0.336,31.24
Moon Mars,659, 0659-Oct-21 12:18:00 UTC,1.817,42.159
Moon Mars,659, 0659-Nov-19 06:13:00 UTC,3.016,53.518
Moon Mars,659, 0659-Dec-17 22:36:00 UTC,3.779,65.217
Moon Mars,660, 0660-Jan-15 12:25:00 UTC,4.033,77.287
Moon Mars,660, 0660-Mar-12 04:42:00 UTC,3.492,103.895
Moon Mars,660, 0660-Apr-09 04:40:00 UTC,3.43,120.472
Moon Mars,660, 0660-May-06 19:27:00 UTC,4.319,142.296
Moon Mars,660, 0660-Aug-24 08:12:00 UTC,6.469,111.563
Moon Mars,660, 0660-Sep-21 16:39:00 UTC,4.122,98.784
Moon Mars,660, 0660-Oct-20 05:00:00 UTC,1.415,88.294
Moon Mars,660, 0660-Nov-17 19:22:00 UTC,1.219,78.779
Moon Mars,660, 0660-Dec-16 11:17:00 UTC,3.383,69.697
Moon Mars,661, 0661-Jan-14 04:39:00 UTC,4.793,60.822
Moon Mars,661, 0661-Mar-12 18:26:00 UTC,5.067,43.258
Moon Mars,661, 0661-Apr-10 13:46:00 UTC,4.15,34.381
Moon Mars,661, 0661-May-09 08:52:00 UTC,2.802,25.387
Moon Mars,661, 0661-Jun-07 03:37:00 UTC,1.239,16.29
Moon Mars,661, 0661-Jul-05 22:07:00 UTC,0.349,7.246
Moon Mars,661, 0661-Aug-03 16:37:00 UTC,1.798,3.736
Moon Mars,661, 0661-Sep-01 11:29:00 UTC,2.97,12.599
Moon Mars,661, 0661-Sep-30 07:06:00 UTC,3.743,22.306
Moon Mars,661, 0661-Oct-29 03:44:00 UTC,4.018,32.286
Moon Mars,661, 0661-Nov-27 01:22:00 UTC,3.732,42.457
Moon Mars,661, 0661-Dec-25 23:36:00 UTC,2.895,52.693
Moon Mars,662, 0662-Jan-23 21:40:00 UTC,1.632,62.817
Moon Mars,662, 0662-Feb-21 18:41:00 UTC,0.187,72.645
Moon Mars,662, 0662-Mar-22 13:52:00 UTC,1.114,82.109
Moon Mars,662, 0662-Apr-20 06:27:00 UTC,1.93,91.444
Moon Mars,662, 0662-May-18 19:17:00 UTC,1.999,101.445
Moon Mars,662, 0662-Jun-16 02:15:00 UTC,1.231,113.743
Moon Mars,662, 0662-Jul-13 23:29:00 UTC,0.143,131.225
Moon Mars,662, 0662-Aug-10 06:44:00 UTC,1.251,157.227
Moon Mars,662, 0662-Sep-06 04:56:00 UTC,0.64,167.949
Moon Mars,662, 0662-Oct-03 11:23:00 UTC,1.488,139.174
Moon Mars,662, 0662-Oct-31 08:06:00 UTC,3.495,117.828
Moon Mars,662, 0662-Nov-28 13:28:00 UTC,4.636,101.801
Moon Mars,663, 0663-Jan-24 08:45:00 UTC,4.165,76.565
Moon Mars,663, 0663-Feb-21 19:56:00 UTC,2.924,65.407
Moon Mars,663, 0663-Mar-22 08:07:00 UTC,1.36,54.805
Moon Mars,663, 0663-Apr-19 21:28:00 UTC,0.27,44.703
Moon Mars,663, 0663-May-18 11:57:00 UTC,1.753,35.064
Moon Mars,663, 0663-Jun-16 03:25:00 UTC,2.922,25.829
Moon Mars,663, 0663-Jul-14 19:43:00 UTC,3.665,16.94
Moon Mars,663, 0663-Aug-12 12:44:00 UTC,3.915,8.604
Moon Mars,663, 0663-Sep-10 06:29:00 UTC,3.646,5.168
Moon Mars,663, 0663-Oct-09 01:06:00 UTC,2.877,12.401
Moon Mars,663, 0663-Nov-06 20:51:00 UTC,1.67,21.609
Moon Mars,663, 0663-Dec-05 18:11:00 UTC,0.153,31.073
Moon Mars,664, 0664-Jan-03 17:31:00 UTC,1.463,40.281
Moon Mars,664, 0664-Feb-01 18:54:00 UTC,2.886,48.845
Moon Mars,664, 0664-Mar-01 21:51:00 UTC,3.795,56.529
Moon Mars,664, 0664-Mar-31 01:19:00 UTC,3.94,63.397
Moon Mars,664, 0664-Apr-29 03:50:00 UTC,3.236,69.883
Moon Mars,664, 0664-May-28 03:51:00 UTC,1.811,76.678
Moon Mars,664, 0664-Jun-25 23:47:00 UTC,0.017,84.658
Moon Mars,664, 0664-Jul-24 13:46:00 UTC,1.817,94.949
Moon Mars,664, 0664-Aug-21 19:05:00 UTC,3.117,109.226
Moon Mars,664, 0664-Sep-18 11:20:00 UTC,3.376,130.325
Moon Mars,664, 0664-Oct-15 11:17:00 UTC,2.072,161.074
Moon Mars,664, 0664-Nov-11 04:39:00 UTC,0.116,162.764
Moon Mars,664, 0664-Dec-08 10:09:00 UTC,1.19,132.223
Moon Mars,665, 0665-Jan-05 06:19:00 UTC,0.813,109.77
Moon Mars,665, 0665-Feb-02 10:32:00 UTC,0.316,92.538
Moon Mars,665, 0665-Mar-02 18:08:00 UTC,1.622,78.34
Moon Mars,665, 0665-Mar-31 03:13:00 UTC,2.748,66.065
Moon Mars,665, 0665-Apr-28 13:18:00 UTC,3.489,55.09
Moon Mars,665, 0665-Jun-24 12:56:00 UTC,3.494,35.369
Moon Mars,665, 0665-Jul-23 02:55:00 UTC,2.757,25.978
Moon Mars,665, 0665-Aug-20 18:30:00 UTC,1.612,16.604
Moon Mars,665, 0665-Sep-18 11:38:00 UTC,0.185,7.198
Moon Mars,665, 0665-Oct-17 06:08:00 UTC,1.355,2.265
Moon Mars,665, 0665-Nov-15 01:51:00 UTC,2.793,11.277
Moon Mars,665, 0665-Dec-13 22:47:00 UTC,3.886,19.774
Moon Mars,666, 0666-Jan-11 21:13:00 UTC,4.387,27.488
Moon Mars,666, 0666-Feb-09 21:28:00 UTC,4.114,34.379
Moon Mars,666, 0666-Mar-10 23:29:00 UTC,3.025,40.642
Moon Mars,666, 0666-Apr-09 02:41:00 UTC,1.27,46.631
Moon Mars,666, 0666-May-08 06:08:00 UTC,0.825,52.721
Moon Mars,666, 0666-Jun-06 08:41:00 UTC,2.864,59.302
Moon Mars,666, 0666-Jul-05 09:11:00 UTC,4.487,66.785
Moon Mars,666, 0666-Aug-03 06:14:00 UTC,5.447,75.783
Moon Mars,666, 0666-Sep-29 05:25:00 UTC,5.076,102.38
Moon Mars,666, 0666-Nov-22 23:37:00 UTC,2.571,153.791
Moon Mars,666, 0666-Dec-19 11:54:00 UTC,1.712,167.789
Moon Mars,667, 0667-Jan-15 09:26:00 UTC,1.835,135.453
Moon Mars,667, 0667-Feb-12 00:39:00 UTC,2.414,110.976
Moon Mars,667, 0667-Mar-12 03:41:00 UTC,2.814,92.729
Moon Mars,667, 0667-Apr-09 12:23:00 UTC,2.755,78.163
Moon Mars,667, 0667-May-07 23:30:00 UTC,2.191,65.788
Moon Mars,667, 0667-Jun-05 11:39:00 UTC,1.197,54.75
Moon Mars,667, 0667-Jul-04 00:32:00 UTC,0.091,44.568
Moon Mars,667, 0667-Aug-01 14:27:00 UTC,1.508,35.015
Moon Mars,667, 0667-Aug-30 05:51:00 UTC,2.864,26.005
Moon Mars,667, 0667-Oct-26 18:25:00 UTC,4.566,10.082
Moon Mars,667, 0667-Nov-24 15:27:00 UTC,4.52,5.102
Moon Mars,667, 0667-Dec-23 13:37:00 UTC,3.723,7.705
Moon Mars,668, 0668-Jan-21 12:20:00 UTC,2.222,13.603
Moon Mars,668, 0668-Feb-19 11:11:00 UTC,0.233,19.814
Moon Mars,668, 0668-Mar-19 10:03:00 UTC,1.901,25.984
Moon Mars,668, 0668-Apr-17 09:02:00 UTC,3.798,32.073
Moon Mars,668, 0668-May-16 08:06:00 UTC,5.135,38.249
Moon Mars,668, 0668-Jun-14 07:00:00 UTC,5.715,44.841
Moon Mars,668, 0668-Jul-13 05:13:00 UTC,5.485,52.326
Moon Mars,668, 0668-Aug-11 02:01:00 UTC,4.518,61.237
Moon Mars,668, 0668-Sep-08 20:21:00 UTC,2.971,72.131
Moon Mars,668, 0668-Oct-07 10:26:00 UTC,1.059,85.692
Moon Mars,668, 0668-Nov-04 17:05:00 UTC,0.952,102.999
Moon Mars,668, 0668-Dec-02 10:46:00 UTC,2.702,126.058
Moon Mars,668, 0668-Dec-29 09:42:00 UTC,3.593,157.194
Moon Mars,669, 0669-Jan-24 19:53:00 UTC,3.057,166.055
Moon Mars,669, 0669-Feb-20 14:55:00 UTC,1.924,133.48
Moon Mars,669, 0669-Mar-20 04:28:00 UTC,1.431,109.259
Moon Mars,669, 0669-Apr-17 07:28:00 UTC,1.737,91.266
Moon Mars,669, 0669-May-15 17:58:00 UTC,2.546,77.044
Moon Mars,669, 0669-Jun-13 08:32:00 UTC,3.536,65.17
Moon Mars,669, 0669-Jul-12 01:27:00 UTC,4.424,54.885
Moon Mars,669, 0669-Aug-09 19:52:00 UTC,4.966,45.727
Moon Mars,669, 0669-Sep-07 15:20:00 UTC,4.969,37.326
Moon Mars,669, 0669-Oct-06 11:44:00 UTC,4.317,29.394
Moon Mars,669, 0669-Nov-04 09:04:00 UTC,2.998,21.695
Moon Mars,669, 0669-Dec-03 07:23:00 UTC,1.133,14.164
Moon Mars,670, 0670-Jan-01 06:31:00 UTC,1.02,6.959
Moon Mars,670, 0670-Jan-30 05:59:00 UTC,3.098,2.023
Moon Mars,670, 0670-Feb-28 05:09:00 UTC,4.724,6.999
Moon Mars,670, 0670-May-25 19:43:00 UTC,4.881,24.946
Moon Mars,670, 0670-Jun-23 13:43:00 UTC,3.466,32.034
Moon Mars,670, 0670-Jul-22 06:28:00 UTC,1.613,40.245
Moon Mars,670, 0670-Aug-19 22:12:00 UTC,0.465,49.757
Moon Mars,670, 0670-Sep-17 13:04:00 UTC,2.57,60.703
Moon Mars,670, 0670-Oct-16 02:45:00 UTC,4.525,73.323
Moon Mars,670, 0670-Nov-13 13:54:00 UTC,6.192,88.139
Moon Mars,671, 0671-Apr-26 09:05:00 UTC,6.439,107.596
Moon Mars,671, 0671-May-24 12:11:00 UTC,6.091,90.924
Moon Mars,671, 0671-Jul-20 17:38:00 UTC,4.953,67.481
Moon Mars,671, 0671-Aug-18 15:01:00 UTC,3.686,58.267
Moon Mars,671, 0671-Sep-16 14:56:00 UTC,1.897,49.849
Moon Mars,671, 0671-Oct-15 16:24:00 UTC,0.255,41.962
Moon Mars,671, 0671-Nov-13 18:34:00 UTC,2.468,34.556
Moon Mars,671, 0671-Dec-12 20:44:00 UTC,4.362,27.697
Moon Mars,672, 0672-Apr-06 19:17:00 UTC,4.033,3.943
Moon Mars,672, 0672-May-05 15:06:00 UTC,2.197,5.965
Moon Mars,672, 0672-Jun-03 09:22:00 UTC,0.122,13.206
Moon Mars,672, 0672-Jul-02 02:07:00 UTC,1.944,21.456
Moon Mars,672, 0672-Jul-30 17:25:00 UTC,3.798,30.399
Moon Mars,672, 0672-Aug-28 07:19:00 UTC,5.292,40.063
Moon Mars,673, 0673-Jan-17 05:24:00 UTC,6.018,107.953
Moon Mars,673, 0673-May-05 16:53:00 UTC,4.922,132.203
Moon Mars,673, 0673-Jun-02 05:39:00 UTC,3.573,110.023
Moon Mars,673, 0673-Jun-30 07:38:00 UTC,1.907,94.277
Moon Mars,673, 0673-Jul-28 18:51:00 UTC,0.058,82.305
Moon Mars,673, 0673-Aug-26 12:51:00 UTC,2.189,72.565
Moon Mars,673, 0673-Sep-24 12:05:00 UTC,4.205,64.228
Moon Mars,673, 0673-Oct-23 15:12:00 UTC,5.736,56.811
Moon Mars,674, 0674-Jan-19 06:37:00 UTC,4.92,36.058
Moon Mars,674, 0674-Feb-17 08:31:00 UTC,3.032,28.651
Moon Mars,674, 0674-Mar-18 07:48:00 UTC,0.833,20.969
Moon Mars,674, 0674-Apr-16 04:50:00 UTC,1.355,13.214
Moon Mars,674, 0674-Jun-12 18:21:00 UTC,4.773,5.043
Moon Mars,674, 0674-Jul-11 11:42:00 UTC,5.731,12.411
Moon Mars,674, 0674-Oct-05 10:49:00 UTC,5.137,40.643
Moon Mars,674, 0674-Dec-01 10:39:00 UTC,2.417,63.86
Moon Mars,674, 0674-Dec-29 19:38:00 UTC,0.786,76.75
Moon Mars,675, 0675-Jan-27 02:49:00 UTC,0.765,90.647
Moon Mars,675, 0675-Feb-24 07:27:00 UTC,2.09,106.221
Moon Mars,675, 0675-Mar-24 06:41:00 UTC,3.182,125.14
Moon Mars,675, 0675-Apr-20 19:10:00 UTC,4.213,150.269
Moon Mars,675, 0675-May-17 18:17:00 UTC,5.267,175.096
Moon Mars,675, 0675-Jun-13 15:40:00 UTC,6.109,144.148
Moon Mars,675, 0675-Dec-01 01:26:00 UTC,4.472,67.045
Moon Mars,675, 0675-Dec-30 02:58:00 UTC,2.04,58.63
Moon Mars,676, 0676-Jan-28 04:39:00 UTC,0.476,50.017
Moon Mars,676, 0676-Feb-26 05:33:00 UTC,2.716,41.422
Moon Mars,676, 0676-Mar-26 05:07:00 UTC,4.43,33.012
Moon Mars,676, 0676-Apr-24 03:06:00 UTC,5.493,24.793
Moon Mars,676, 0676-Jun-20 18:47:00 UTC,5.629,8.663
Moon Mars,676, 0676-Jul-19 13:08:00 UTC,4.83,4.04
Moon Mars,676, 0676-Aug-17 07:04:00 UTC,3.591,11.281
Moon Mars,676, 0676-Sep-15 00:56:00 UTC,2.035,20.998
Moon Mars,676, 0676-Oct-13 18:45:00 UTC,0.308,31.438
Moon Mars,676, 0676-Nov-11 12:10:00 UTC,1.42,42.27
Moon Mars,676, 0676-Dec-10 04:36:00 UTC,2.952,53.198
Moon Mars,677, 0677-Jan-07 19:29:00 UTC,4.106,64.008
Moon Mars,677, 0677-Feb-05 08:38:00 UTC,4.77,74.61
Moon Mars,677, 0677-Mar-05 20:12:00 UTC,4.96,85.131
Moon Mars,677, 0677-Apr-03 06:15:00 UTC,4.846,96.004
Moon Mars,677, 0677-May-01 14:03:00 UTC,4.768,108.159
Moon Mars,677, 0677-May-29 17:11:00 UTC,5.215,123.387
Moon Mars,677, 0677-Jun-26 10:39:00 UTC,6.623,144.859
Moon Mars,677, 0677-Oct-14 03:35:00 UTC,3.371,111.373
Moon Mars,677, 0677-Nov-11 10:33:00 UTC,0.546,97.602
Moon Mars,677, 0677-Dec-09 22:17:00 UTC,2.027,85.647
Moon Mars,678, 0678-Jan-07 13:31:00 UTC,4.087,74.673
Moon Mars,678, 0678-Feb-05 07:18:00 UTC,5.437,64.362
Moon Mars,678, 0678-May-02 18:21:00 UTC,4.974,35.661
Moon Mars,678, 0678-May-31 13:51:00 UTC,3.686,26.31
Moon Mars,678, 0678-Jun-29 08:57:00 UTC,2.11,16.873
Moon Mars,678, 0678-Jul-28 03:55:00 UTC,0.415,7.42
Moon Mars,678, 0678-Aug-25 23:04:00 UTC,1.238,3.232
Moon Mars,678, 0678-Sep-23 18:51:00 UTC,2.694,12.535
Moon Mars,678, 0678-Oct-22 15:34:00 UTC,3.804,22.266
Moon Mars,678, 0678-Nov-20 13:17:00 UTC,4.423,31.915
Moon Mars,678, 0678-Dec-19 11:39:00 UTC,4.441,41.331
Moon Mars,679, 0679-Jan-17 09:58:00 UTC,3.829,50.375
Moon Mars,679, 0679-Feb-15 07:25:00 UTC,2.682,58.942
Moon Mars,679, 0679-Mar-16 03:27:00 UTC,1.229,66.941
Moon Mars,679, 0679-Apr-13 21:44:00 UTC,0.221,74.467
Moon Mars,679, 0679-May-12 14:04:00 UTC,1.356,81.863
Moon Mars,679, 0679-Jun-10 03:59:00 UTC,1.953,89.874
Moon Mars,679, 0679-Jul-08 14:12:00 UTC,1.962,99.839
Moon Mars,679, 0679-Aug-05 18:05:00 UTC,1.576,113.899
Moon Mars,679, 0679-Sep-02 11:01:00 UTC,1.327,135.347
Moon Mars,679, 0679-Sep-29 13:46:00 UTC,2.035,166.249
Moon Mars,679, 0679-Oct-26 11:52:00 UTC,3.719,157.001
Moon Mars,679, 0679-Dec-20 15:53:00 UTC,5.991,108.573
Moon Mars,680, 0680-Mar-14 11:54:00 UTC,4.016,67.094
Moon Mars,680, 0680-Apr-12 00:34:00 UTC,2.407,55.943
Moon Mars,680, 0680-May-10 15:05:00 UTC,0.663,45.463
Moon Mars,680, 0680-Jun-08 07:03:00 UTC,1.015,35.544
Moon Mars,680, 0680-Jul-07 00:11:00 UTC,2.458,26.099
Moon Mars,680, 0680-Aug-04 18:23:00 UTC,3.529,17.1
Moon Mars,680, 0680-Sep-02 13:40:00 UTC,4.124,8.806
