Planets,year,date,angular separation (deg),elongation
Saturn Moon,75, 0075-Jan-01 21:17:00 UTC,2.626,24.618
Saturn Moon,75, 0075-Jan-29 10:07:00 UTC,2.321,49.629
Saturn Moon,75, 0075-Feb-25 19:26:00 UTC,1.972,74.88
Saturn Moon,75, 0075-Mar-25 02:27:00 UTC,1.641,100.652
Saturn Moon,75, 0075-Apr-21 09:02:00 UTC,1.436,127.204
Saturn Moon,75, 0075-May-18 16:15:00 UTC,1.422,154.581
Saturn Moon,75, 0075-Jul-12 07:20:00 UTC,1.662,149.522
Saturn Moon,75, 0075-Aug-08 13:48:00 UTC,1.599,122.095
Saturn Moon,75, 0075-Sep-04 19:50:00 UTC,1.315,95.425
Saturn Moon,75, 0075-Oct-02 03:11:00 UTC,0.888,69.459
Saturn Moon,75, 0075-Oct-29 13:50:00 UTC,0.444,43.986
Saturn Moon,75, 0075-Nov-26 04:14:00 UTC,0.064,18.81
Saturn Moon,75, 0075-Dec-23 20:49:00 UTC,0.268,6.209
Saturn Moon,76, 0076-Jan-20 12:49:00 UTC,0.62,31.091
Saturn Moon,76, 0076-Feb-17 01:52:00 UTC,1.029,56.014
Saturn Moon,76, 0076-Mar-15 11:08:00 UTC,1.441,81.199
Saturn Moon,76, 0076-Apr-11 17:37:00 UTC,1.746,106.958
Saturn Moon,76, 0076-May-08 23:15:00 UTC,1.857,133.554
Saturn Moon,76, 0076-Jun-05 05:35:00 UTC,1.783,161.019
Saturn Moon,76, 0076-Jul-02 12:58:00 UTC,1.646,170.956
Saturn Moon,76, 0076-Jul-29 20:46:00 UTC,1.617,142.948
Saturn Moon,76, 0076-Aug-26 04:07:00 UTC,1.785,115.474
Saturn Moon,76, 0076-Sep-22 11:03:00 UTC,2.107,88.78
Saturn Moon,76, 0076-Oct-19 18:55:00 UTC,2.462,62.814
Saturn Moon,76, 0076-Nov-16 05:36:00 UTC,2.761,37.383
Saturn Moon,76, 0076-Dec-13 19:44:00 UTC,3.009,12.303
Saturn Moon,77, 0077-Jan-10 12:02:00 UTC,3.281,12.547
Saturn Moon,77, 0077-Feb-07 03:57:00 UTC,3.629,37.28
Saturn Moon,77, 0077-Mar-06 17:09:00 UTC,4.018,62.076
Saturn Moon,77, 0077-Apr-03 02:32:00 UTC,4.347,87.207
Saturn Moon,77, 0077-Apr-30 08:40:00 UTC,4.522,112.997
Saturn Moon,77, 0077-May-27 13:25:00 UTC,4.522,139.693
Saturn Moon,77, 0077-Jun-23 18:38:00 UTC,4.424,167.286
Saturn Moon,77, 0077-Aug-17 09:05:00 UTC,4.445,136.48
Saturn Moon,77, 0077-Sep-13 17:08:00 UTC,4.649,108.957
Saturn Moon,77, 0077-Nov-07 09:40:00 UTC,5.014,56.317
Saturn Moon,77, 0077-Dec-04 20:32:00 UTC,5.085,30.993
Saturn Moon,78, 0078-Jan-01 10:19:00 UTC,5.166,6.11
Saturn Moon,78, 0078-Feb-25 17:40:00 UTC,5.576,43.063
Saturn Moon,78, 0078-Mar-25 06:54:00 UTC,5.817,67.725
Saturn Moon,78, 0078-Apr-21 16:25:00 UTC,5.962,92.836
Saturn Moon,78, 0078-Jul-12 06:20:00 UTC,5.882,173.3
Saturn Moon,78, 0078-Aug-08 12:00:00 UTC,5.942,158.344
Saturn Moon,78, 0078-Sep-04 19:29:00 UTC,6.084,130.18
Saturn Moon,78, 0078-Oct-02 04:01:00 UTC,6.203,102.628
Saturn Moon,78, 0078-Oct-29 12:55:00 UTC,6.199,75.938
Saturn Moon,78, 0078-Dec-23 09:41:00 UTC,5.916,24.955
Saturn Moon,79, 0079-Feb-16 14:13:00 UTC,5.851,24.078
Saturn Moon,79, 0079-Mar-16 05:15:00 UTC,5.911,48.362
Saturn Moon,79, 0079-Apr-12 18:17:00 UTC,5.932,72.9
Saturn Moon,79, 0079-May-10 03:49:00 UTC,5.877,98.03
Saturn Moon,79, 0079-Jun-06 09:36:00 UTC,5.789,124.059
Saturn Moon,79, 0079-Jul-03 12:54:00 UTC,5.753,151.132
Saturn Moon,79, 0079-Jul-30 15:54:00 UTC,5.831,178.342
Saturn Moon,79, 0079-Aug-26 20:33:00 UTC,5.987,152.352
Saturn Moon,79, 0079-Sep-23 03:31:00 UTC,6.095,124.121
Saturn Moon,79, 0079-Oct-20 12:19:00 UTC,6.027,96.574
Saturn Moon,79, 0079-Dec-14 08:42:00 UTC,5.412,44.273
Saturn Moon,80, 0080-Jan-10 20:27:00 UTC,5.098,19.389
Saturn Moon,80, 0080-Feb-07 09:41:00 UTC,4.888,5.189
Saturn Moon,80, 0080-Apr-02 14:14:00 UTC,4.605,53.127
Saturn Moon,80, 0080-Apr-30 02:45:00 UTC,4.424,77.566
Saturn Moon,80, 0080-May-27 12:09:00 UTC,4.241,102.764
Saturn Moon,80, 0080-Jun-23 17:53:00 UTC,4.144,129.007
Saturn Moon,80, 0080-Jul-20 20:51:00 UTC,4.204,156.353
Saturn Moon,80, 0080-Aug-16 23:08:00 UTC,4.393,174.909
Saturn Moon,80, 0080-Sep-13 02:51:00 UTC,4.566,146.622
Saturn Moon,80, 0080-Oct-10 09:12:00 UTC,4.55,118.35
Saturn Moon,80, 0080-Nov-06 18:06:00 UTC,4.277,90.863
Saturn Moon,80, 0080-Dec-04 04:47:00 UTC,3.834,64.392
Saturn Moon,80, 0080-Dec-31 16:29:00 UTC,3.38,38.938
Saturn Moon,81, 0081-Jan-28 04:55:00 UTC,3.015,14.39
Saturn Moon,81, 0081-Feb-24 18:02:00 UTC,2.735,9.883
Saturn Moon,81, 0081-Mar-24 07:33:00 UTC,2.475,33.513
Saturn Moon,81, 0081-Apr-20 20:48:00 UTC,2.192,57.353
Saturn Moon,81, 0081-May-18 08:38:00 UTC,1.911,81.746
Saturn Moon,81, 0081-Jun-14 17:51:00 UTC,1.718,107.08
Saturn Moon,81, 0081-Jul-11 23:44:00 UTC,1.703,133.609
Saturn Moon,81, 0081-Aug-08 02:48:00 UTC,1.875,161.273
Saturn Moon,81, 0081-Sep-04 04:43:00 UTC,2.108,169.721
Saturn Moon,81, 0081-Oct-01 07:43:00 UTC,2.202,141.148
Saturn Moon,81, 0081-Oct-28 13:30:00 UTC,2.027,112.878
Saturn Moon,81, 0081-Nov-24 22:34:00 UTC,1.623,85.516
Saturn Moon,81, 0081-Dec-22 10:11:00 UTC,1.151,59.263
Saturn Moon,82, 0082-Jan-18 23:08:00 UTC,0.746,34.105
Saturn Moon,82, 0082-Feb-15 12:22:00 UTC,0.435,9.973
Saturn Moon,82, 0082-Mar-15 01:26:00 UTC,0.161,14.06
Saturn Moon,82, 0082-Apr-11 14:13:00 UTC,0.131,37.434
Saturn Moon,82, 0082-May-09 02:30:00 UTC,0.436,61.122
Saturn Moon,82, 0082-Jun-05 13:38:00 UTC,0.68,85.536
Saturn Moon,82, 0082-Jul-02 22:43:00 UTC,0.768,111.078
Saturn Moon,82, 0082-Jul-30 05:00:00 UTC,0.658,137.961
Saturn Moon,82, 0082-Aug-26 08:31:00 UTC,0.423,165.956
Saturn Moon,82, 0082-Sep-22 10:31:00 UTC,0.247,164.649
Saturn Moon,82, 0082-Oct-19 13:09:00 UTC,0.297,135.892
Saturn Moon,82, 0082-Nov-15 18:38:00 UTC,0.589,107.677
Saturn Moon,82, 0082-Dec-13 04:01:00 UTC,0.983,80.51
Saturn Moon,83, 0083-Jan-09 16:38:00 UTC,1.324,54.543
Saturn Moon,83, 0083-Feb-06 06:45:00 UTC,1.558,29.735
Saturn Moon,83, 0083-Mar-05 20:46:00 UTC,1.733,6.139
Saturn Moon,83, 0083-Apr-02 09:54:00 UTC,1.919,17.783
Saturn Moon,83, 0083-Apr-29 22:07:00 UTC,2.132,40.95
Saturn Moon,83, 0083-May-27 09:31:00 UTC,2.322,64.56
Saturn Moon,83, 0083-Jun-23 19:58:00 UTC,2.403,89.073
Saturn Moon,83, 0083-Jul-21 04:57:00 UTC,2.319,114.899
Saturn Moon,83, 0083-Aug-17 11:43:00 UTC,2.104,142.194
Saturn Moon,83, 0083-Sep-13 16:02:00 UTC,1.896,170.479
Saturn Moon,83, 0083-Oct-10 18:34:00 UTC,1.862,159.668
Saturn Moon,83, 0083-Nov-06 21:18:00 UTC,2.05,130.786
Saturn Moon,83, 0083-Dec-04 02:45:00 UTC,2.347,102.697
Saturn Moon,83, 0083-Dec-31 12:27:00 UTC,2.585,75.807
Saturn Moon,84, 0084-Jan-28 01:50:00 UTC,2.687,50.2
Saturn Moon,84, 0084-Feb-24 16:51:00 UTC,2.694,25.784
Saturn Moon,84, 0084-Mar-23 07:35:00 UTC,2.691,3.113
Saturn Moon,84, 0084-Apr-19 20:57:00 UTC,2.721,21.128
Saturn Moon,84, 0084-May-17 08:47:00 UTC,2.756,44.165
Saturn Moon,84, 0084-Jun-13 19:23:00 UTC,2.729,67.785
Saturn Moon,84, 0084-Jul-11 05:03:00 UTC,2.583,92.484
Saturn Moon,84, 0084-Aug-07 13:46:00 UTC,2.332,118.665
Saturn Moon,84, 0084-Sep-03 21:03:00 UTC,2.084,146.422
Saturn Moon,84, 0084-Oct-01 02:25:00 UTC,1.992,174.764
Saturn Moon,84, 0084-Oct-28 05:57:00 UTC,2.121,154.727
Saturn Moon,84, 0084-Nov-24 09:10:00 UTC,2.367,125.8
Saturn Moon,84, 0084-Dec-21 14:42:00 UTC,2.546,97.929
Saturn Moon,85, 0085-Jan-18 00:30:00 UTC,2.549,71.405
Saturn Moon,85, 0085-Feb-14 14:12:00 UTC,2.403,46.219
Saturn Moon,85, 0085-Mar-14 05:48:00 UTC,2.208,22.207
Saturn Moon,85, 0085-Apr-10 21:11:00 UTC,2.036,2.534
Saturn Moon,85, 0085-May-08 10:57:00 UTC,1.885,24.191
Saturn Moon,85, 0085-Jun-04 22:37:00 UTC,1.702,47.194
Saturn Moon,85, 0085-Jul-02 08:30:00 UTC,1.436,70.925
Saturn Moon,85, 0085-Jul-29 17:18:00 UTC,1.089,95.895
Saturn Moon,85, 0085-Aug-26 01:35:00 UTC,0.75,122.49
Saturn Moon,85, 0085-Sep-22 09:19:00 UTC,0.566,150.73
Saturn Moon,85, 0085-Oct-19 15:50:00 UTC,0.632,177.278
Saturn Moon,85, 0085-Nov-15 20:37:00 UTC,0.868,149.833
Saturn Moon,85, 0085-Dec-13 00:34:00 UTC,1.066,120.964
Saturn Moon,86, 0086-Jan-09 06:15:00 UTC,1.066,93.402
Saturn Moon,86, 0086-Feb-05 15:52:00 UTC,0.865,67.312
Saturn Moon,86, 0086-Mar-05 05:31:00 UTC,0.564,42.571
Saturn Moon,86, 0086-Apr-01 21:24:00 UTC,0.261,18.935
Saturn Moon,86, 0086-Apr-29 13:21:00 UTC,0.019,4.673
Saturn Moon,86, 0086-May-27 03:38:00 UTC,0.313,27.085
Saturn Moon,86, 0086-Jun-23 15:25:00 UTC,0.671,50.162
Saturn Moon,86, 0086-Jul-21 00:48:00 UTC,1.101,74.109
Saturn Moon,86, 0086-Aug-17 08:45:00 UTC,1.536,99.432
Saturn Moon,86, 0086-Sep-13 16:29:00 UTC,1.84,126.485
Saturn Moon,86, 0086-Oct-11 00:27:00 UTC,1.889,155.196
Saturn Moon,86, 0086-Nov-07 07:58:00 UTC,1.696,174.335
Saturn Moon,86, 0086-Dec-04 13:58:00 UTC,1.455,144.989
Saturn Moon,86, 0086-Dec-31 18:48:00 UTC,1.377,116.29
Saturn Moon,87, 0087-Jan-28 00:42:00 UTC,1.519,89.115
Saturn Moon,87, 0087-Feb-24 10:03:00 UTC,1.797,63.494
Saturn Moon,87, 0087-Mar-23 23:21:00 UTC,2.103,39.192
Saturn Moon,87, 0087-Apr-20 15:13:00 UTC,2.389,15.882
Saturn Moon,87, 0087-May-18 07:33:00 UTC,2.679,7.268
Saturn Moon,87, 0087-Jun-14 22:27:00 UTC,3.023,29.919
Saturn Moon,87, 0087-Jul-12 10:37:00 UTC,3.441,53.179
Saturn Moon,87, 0087-Aug-08 19:51:00 UTC,3.89,77.449
Saturn Moon,87, 0087-Sep-05 03:06:00 UTC,4.26,103.201
Saturn Moon,87, 0087-Oct-02 10:05:00 UTC,4.421,130.73
Saturn Moon,87, 0087-Oct-29 17:53:00 UTC,4.331,159.863
Saturn Moon,87, 0087-Nov-26 01:57:00 UTC,4.107,169.812
Saturn Moon,87, 0087-Dec-23 08:59:00 UTC,3.959,140.206
Saturn Moon,88, 0088-Jan-19 14:46:00 UTC,3.996,111.787
Saturn Moon,88, 0088-Feb-15 21:05:00 UTC,4.167,85.051
Saturn Moon,88, 0088-Mar-14 06:12:00 UTC,4.364,59.904
Saturn Moon,88, 0088-Apr-10 18:58:00 UTC,4.533,36.004
Saturn Moon,88, 0088-May-08 10:29:00 UTC,4.69,12.948
Saturn Moon,88, 0088-Jun-05 02:57:00 UTC,4.888,9.962
Saturn Moon,88, 0088-Jul-02 18:24:00 UTC,5.163,32.815
Saturn Moon,88, 0088-Jul-30 07:11:00 UTC,5.494,56.366
Saturn Moon,88, 0088-Aug-26 16:33:00 UTC,5.801,81.052
Saturn Moon,88, 0088-Oct-20 05:21:00 UTC,5.952,135.273
Saturn Moon,88, 0088-Nov-16 12:29:00 UTC,5.792,164.736
Saturn Moon,89, 0089-Jan-10 04:18:00 UTC,5.631,135.517
Saturn Moon,89, 0089-Feb-06 11:03:00 UTC,5.71,107.472
Saturn Moon,89, 0089-Mar-05 17:59:00 UTC,5.778,81.198
Saturn Moon,89, 0089-Apr-29 15:10:00 UTC,5.728,32.927
Saturn Moon,89, 0089-May-27 06:05:00 UTC,5.692,10.032
Saturn Moon,89, 0089-Jul-21 14:15:00 UTC,5.828,35.894
Saturn Moon,89, 0089-Sep-14 13:21:00 UTC,5.993,84.993
Saturn Moon,89, 0089-Oct-11 19:40:00 UTC,5.917,111.725
Saturn Moon,89, 0089-Dec-05 06:53:00 UTC,5.633,169.788
Saturn Moon,90, 0090-Jan-01 14:30:00 UTC,5.63,160.146
Saturn Moon,90, 0090-Feb-25 06:08:00 UTC,5.723,103.329
Saturn Moon,90, 0090-Mar-24 13:49:00 UTC,5.607,77.506
Saturn Moon,90, 0090-May-18 10:36:00 UTC,5.116,29.865
Saturn Moon,90, 0090-Jul-12 16:46:00 UTC,4.743,15.842
Saturn Moon,90, 0090-Aug-09 08:42:00 UTC,4.624,39.242
Saturn Moon,90, 0090-Sep-05 22:32:00 UTC,4.47,63.607
Saturn Moon,90, 0090-Oct-03 08:31:00 UTC,4.237,89.285
Saturn Moon,90, 0090-Oct-30 14:32:00 UTC,3.964,116.495
Saturn Moon,90, 0090-Nov-26 18:42:00 UTC,3.772,145.21
Saturn Moon,91, 0091-Jan-20 06:26:00 UTC,3.872,155.245
Saturn Moon,91, 0091-Feb-16 14:21:00 UTC,3.948,126.454
Saturn Moon,91, 0091-Mar-15 22:33:00 UTC,3.843,99.324
Saturn Moon,91, 0091-Apr-12 07:01:00 UTC,3.552,73.917
Saturn Moon,91, 0091-May-09 16:30:00 UTC,3.165,49.893
Saturn Moon,91, 0091-Jun-06 03:53:00 UTC,2.779,26.734
Saturn Moon,91, 0091-Jul-03 17:31:00 UTC,2.443,3.898
Saturn Moon,91, 0091-Jul-31 08:53:00 UTC,2.144,19.179
Saturn Moon,91, 0091-Aug-28 00:33:00 UTC,1.823,42.926
Saturn Moon,91, 0091-Sep-24 14:26:00 UTC,1.434,67.753
Saturn Moon,91, 0091-Oct-22 00:29:00 UTC,1.008,93.929
Saturn Moon,91, 0091-Nov-18 06:17:00 UTC,0.667,121.563
Saturn Moon,91, 0091-Dec-15 09:44:00 UTC,0.543,150.494
Saturn Moon,92, 0092-Jan-11 13:33:00 UTC,0.64,179.25
Saturn Moon,92, 0092-Feb-07 19:14:00 UTC,0.792,150.372
Saturn Moon,92, 0092-Mar-06 02:41:00 UTC,0.798,122.079
Saturn Moon,92, 0092-Apr-02 11:11:00 UTC,0.582,95.428
Saturn Moon,92, 0092-Apr-29 20:24:00 UTC,0.214,70.384
Saturn Moon,92, 0092-May-27 06:30:00 UTC,0.197,46.57
Saturn Moon,92, 0092-Jun-23 17:58:00 UTC,0.577,23.463
Saturn Moon,92, 0092-Jul-21 07:11:00 UTC,0.926,0.978
Saturn Moon,92, 0092-Aug-17 21:53:00 UTC,1.293,22.86
Saturn Moon,92, 0092-Sep-14 12:57:00 UTC,1.733,46.991
Saturn Moon,92, 0092-Oct-12 02:27:00 UTC,2.236,72.277
Saturn Moon,92, 0092-Nov-08 12:23:00 UTC,2.699,98.908
Saturn Moon,92, 0092-Dec-05 18:05:00 UTC,2.97,126.882
Saturn Moon,93, 0093-Jan-01 21:05:00 UTC,2.982,155.911
Saturn Moon,93, 0093-Jan-28 23:55:00 UTC,2.837,174.407
Saturn Moon,93, 0093-Feb-25 04:27:00 UTC,2.737,145.531
Saturn Moon,93, 0093-Mar-24 11:13:00 UTC,2.815,117.763
Saturn Moon,93, 0093-Apr-20 19:54:00 UTC,3.058,91.558
Saturn Moon,93, 0093-May-18 05:53:00 UTC,3.365,66.804
Saturn Moon,93, 0093-Jun-14 16:51:00 UTC,3.654,43.104
Saturn Moon,93, 0093-Jul-12 04:45:00 UTC,3.909,19.955
Saturn Moon,93, 0093-Aug-08 17:45:00 UTC,4.177,3.513
Saturn Moon,93, 0093-Sep-05 07:45:00 UTC,4.519,26.939
Saturn Moon,93, 0093-Oct-02 21:58:00 UTC,4.955,51.466
Saturn Moon,93, 0093-Oct-30 10:49:00 UTC,5.414,77.181
Saturn Moon,93, 0093-Nov-26 20:31:00 UTC,5.757,104.198
Saturn Moon,94, 0094-Jan-20 05:06:00 UTC,5.82,161.422
Saturn Moon,94, 0094-Feb-16 07:14:00 UTC,5.72,169.106
Saturn Moon,94, 0094-Mar-15 10:49:00 UTC,5.717,140.674
Saturn Moon,94, 0094-Apr-11 17:00:00 UTC,5.832,113.41
Saturn Moon,94, 0094-Jun-05 12:42:00 UTC,6.111,63.048
Saturn Moon,94, 0094-Jul-30 13:10:00 UTC,6.238,16.115
Saturn Moon,94, 0094-Sep-23 15:25:00 UTC,6.599,31.464
Saturn Moon,94, 0094-Nov-17 16:39:00 UTC,7.182,82.472
Saturn Moon,95, 0095-Jan-11 08:00:00 UTC,7.317,138.16
Saturn Moon,95, 0095-Feb-07 11:01:00 UTC,7.269,167.013
Saturn Moon,95, 0095-Mar-06 12:54:00 UTC,7.28,163.716
Saturn Moon,95, 0095-Jul-21 07:21:00 UTC,7.096,35.304
Saturn Moon,95, 0095-Sep-14 09:33:00 UTC,6.926,12.198
Saturn Moon,95, 0095-Nov-08 10:13:00 UTC,7.091,61.733
Saturn Moon,96, 0096-Jan-29 12:38:00 UTC,7.028,144.103
Saturn Moon,96, 0096-Feb-25 16:13:00 UTC,7.071,172.591
Saturn Moon,96, 0096-Jun-13 12:15:00 UTC,6.97,78.992
Saturn Moon,96, 0096-Aug-07 14:12:00 UTC,6.252,30.817
Saturn Moon,96, 0096-Sep-04 04:09:00 UTC,5.973,7.293
Saturn Moon,96, 0096-Oct-01 17:16:00 UTC,5.805,17.284
Saturn Moon,96, 0096-Oct-29 05:09:00 UTC,5.695,41.92
Saturn Moon,96, 0096-Nov-25 15:58:00 UTC,5.563,67.502
Saturn Moon,96, 0096-Dec-23 01:55:00 UTC,5.392,94.139
Saturn Moon,97, 0097-Jan-19 10:44:00 UTC,5.258,121.812
Saturn Moon,97, 0097-Feb-15 17:37:00 UTC,5.266,150.223
Saturn Moon,97, 0097-May-08 04:14:00 UTC,5.575,125.345
Saturn Moon,97, 0097-Jun-04 09:54:00 UTC,5.347,99.263
Saturn Moon,97, 0097-Jul-01 19:12:00 UTC,4.934,74.202
Saturn Moon,97, 0097-Jul-29 07:51:00 UTC,4.453,49.853
Saturn Moon,97, 0097-Aug-25 22:25:00 UTC,4.021,25.86
Saturn Moon,97, 0097-Sep-22 13:08:00 UTC,3.692,2.852
Saturn Moon,97, 0097-Oct-20 02:27:00 UTC,3.434,22.871
Saturn Moon,97, 0097-Nov-16 13:43:00 UTC,3.177,47.84
Saturn Moon,97, 0097-Dec-13 23:22:00 UTC,2.89,73.666
Saturn Moon,98, 0098-Jan-10 08:21:00 UTC,2.642,100.461
Saturn Moon,98, 0098-Feb-06 16:58:00 UTC,2.55,128.199
Saturn Moon,98, 0098-Mar-06 00:30:00 UTC,2.661,156.536
Saturn Moon,98, 0098-Apr-02 06:05:00 UTC,2.865,174.046
Saturn Moon,98, 0098-Apr-29 09:56:00 UTC,2.969,146.689
Saturn Moon,98, 0098-May-26 13:38:00 UTC,2.841,119.798
Saturn Moon,98, 0098-Jun-22 19:23:00 UTC,2.487,93.968
Saturn Moon,98, 0098-Jul-20 04:44:00 UTC,2.015,69.015
Saturn Moon,98, 0098-Aug-16 17:43:00 UTC,1.554,44.605
Saturn Moon,98, 0098-Sep-13 08:59:00 UTC,1.181,20.423
Saturn Moon,98, 0098-Oct-11 00:26:00 UTC,0.885,4.694
Saturn Moon,98, 0098-Nov-07 14:03:00 UTC,0.599,28.923
Saturn Moon,98, 0098-Dec-05 00:55:00 UTC,0.281,54.173
Saturn Moon,99, 0099-Jan-01 09:38:00 UTC,0.024,80.183
Saturn Moon,99, 0099-Jan-28 17:45:00 UTC,0.199,107.075
Saturn Moon,99, 0099-Feb-25 02:03:00 UTC,0.164,134.821
Saturn Moon,99, 0099-Mar-24 09:59:00 UTC,0.026,163.023
Saturn Moon,99, 0099-Apr-20 16:31:00 UTC,0.194,168.087
Saturn Moon,99, 0099-May-17 21:26:00 UTC,0.176,140.623
Saturn Moon,99, 0099-Jun-14 01:53:00 UTC,0.065,113.978
Saturn Moon,99, 0099-Jul-11 07:53:00 UTC,0.442,88.325
Saturn Moon,99, 0099-Aug-07 17:14:00 UTC,0.827,63.416
Saturn Moon,99, 0099-Sep-04 06:21:00 UTC,1.133,38.906
Saturn Moon,99, 0099-Oct-01 22:03:00 UTC,1.357,14.538
Saturn Moon,99, 0099-Oct-29 14:07:00 UTC,1.561,10.524
Saturn Moon,99, 0099-Nov-26 04:08:00 UTC,1.804,35.366
Saturn Moon,99, 0099-Dec-23 14:51:00 UTC,2.062,60.832
Saturn Moon,100, 0100-Jan-19 22:53:00 UTC,2.236,86.961
Saturn Moon,100, 0100-Feb-16 06:07:00 UTC,2.239,113.89
Saturn Moon,100, 0100-Mar-15 13:47:00 UTC,2.082,141.593
Saturn Moon,100, 0100-Apr-11 21:43:00 UTC,1.9,169.581
Saturn Moon,100, 0100-May-09 04:57:00 UTC,1.853,161.754
Saturn Moon,100, 0100-Jun-05 10:56:00 UTC,2,134.389
Saturn Moon,100, 0100-Jul-02 16:18:00 UTC,2.274,107.919
Saturn Moon,100, 0100-Jul-29 22:42:00 UTC,2.546,82.364
Saturn Moon,100, 0100-Aug-26 08:00:00 UTC,2.728,57.441
Saturn Moon,100, 0100-Sep-22 21:01:00 UTC,2.809,32.808
Saturn Moon,100, 0100-Oct-20 12:52:00 UTC,2.854,8.318
Saturn Moon,100, 0100-Nov-17 05:19:00 UTC,2.936,16.94
Saturn Moon,100, 0100-Dec-14 19:43:00 UTC,3.057,42.07
Saturn Moon,101, 0101-Jan-11 06:29:00 UTC,3.138,67.676
Saturn Moon,101, 0101-Feb-07 14:01:00 UTC,3.096,93.867
Saturn Moon,101, 0101-Mar-06 20:18:00 UTC,2.928,120.79
Saturn Moon,101, 0101-Apr-03 03:02:00 UTC,2.736,148.424
Saturn Moon,101, 0101-Apr-30 10:34:00 UTC,2.659,175.895
Saturn Moon,101, 0101-May-27 18:11:00 UTC,2.762,155.287
Saturn Moon,101, 0101-Jun-24 01:09:00 UTC,2.979,128.031
Saturn Moon,101, 0101-Jul-21 07:31:00 UTC,3.173,101.669
Saturn Moon,101, 0101-Aug-17 14:28:00 UTC,3.244,76.145
Saturn Moon,101, 0101-Oct-11 12:31:00 UTC,3.05,26.415
Saturn Moon,101, 0101-Nov-08 04:14:00 UTC,2.942,2.33
Saturn Moon,101, 0101-Dec-05 20:48:00 UTC,2.885,23.583
Saturn Moon,102, 0102-Jan-02 11:26:00 UTC,2.822,48.862
Saturn Moon,102, 0102-Jan-29 22:17:00 UTC,2.672,74.54
Saturn Moon,102, 0102-Feb-26 05:27:00 UTC,2.429,100.755
Saturn Moon,102, 0102-Mar-25 10:49:00 UTC,2.183,127.66
Saturn Moon,102, 0102-Apr-21 16:28:00 UTC,2.063,155.232
Saturn Moon,102, 0102-May-18 23:16:00 UTC,2.137,176.147
Saturn Moon,102, 0102-Jun-15 06:55:00 UTC,2.342,148.775
Saturn Moon,102, 0102-Jul-12 14:36:00 UTC,2.524,121.607
Saturn Moon,102, 0102-Aug-08 21:56:00 UTC,2.553,95.296
Saturn Moon,102, 0102-Sep-05 05:33:00 UTC,2.402,69.757
Saturn Moon,102, 0102-Oct-02 15:00:00 UTC,2.146,44.706
Saturn Moon,102, 0102-Oct-30 03:30:00 UTC,1.887,19.853
Saturn Moon,102, 0102-Nov-26 18:52:00 UTC,1.677,5.327
Saturn Moon,102, 0102-Dec-24 11:11:00 UTC,1.48,30.258
Saturn Moon,103, 0103-Jan-21 01:47:00 UTC,1.221,55.583
Saturn Moon,103, 0103-Feb-17 12:36:00 UTC,0.882,81.272
Saturn Moon,103, 0103-Mar-16 19:29:00 UTC,0.545,107.489
Saturn Moon,103, 0103-Apr-13 00:05:00 UTC,0.343,134.387
Saturn Moon,103, 0103-May-10 04:37:00 UTC,0.358,161.919
Saturn Moon,103, 0103-Jun-06 10:27:00 UTC,0.55,169.978
Saturn Moon,103, 0103-Jul-03 17:45:00 UTC,0.759,142.315
Saturn Moon,103, 0103-Jul-31 01:49:00 UTC,0.821,115.205
Saturn Moon,103, 0103-Aug-27 09:59:00 UTC,0.673,88.901
Saturn Moon,103, 0103-Sep-23 18:25:00 UTC,0.378,63.312
Saturn Moon,103, 0103-Oct-21 04:15:00 UTC,0.052,38.184
Saturn Moon,103, 0103-Nov-17 16:38:00 UTC,0.232,13.268
Saturn Moon,103, 0103-Dec-15 07:30:00 UTC,0.49,11.767
Saturn Moon,104, 0104-Jan-11 23:13:00 UTC,0.795,36.799
Saturn Moon,104, 0104-Feb-08 13:23:00 UTC,1.182,62.08
Saturn Moon,104, 0104-Mar-06 23:58:00 UTC,1.585,87.735
Saturn Moon,104, 0104-Apr-03 06:42:00 UTC,1.873,113.957
Saturn Moon,104, 0104-Apr-30 10:44:00 UTC,1.943,140.876
Saturn Moon,104, 0104-May-27 14:15:00 UTC,1.801,168.413
Saturn Moon,104, 0104-Jun-23 19:01:00 UTC,1.579,163.629
Saturn Moon,104, 0104-Jul-21 01:38:00 UTC,1.455,135.963
Saturn Moon,104, 0104-Aug-17 09:45:00 UTC,1.532,108.882
Saturn Moon,104, 0104-Sep-13 18:38:00 UTC,1.778,82.559
Saturn Moon,104, 0104-Oct-11 04:03:00 UTC,2.076,56.91
Saturn Moon,104, 0104-Nov-07 14:36:00 UTC,2.335,31.726
Saturn Moon,104, 0104-Dec-05 03:02:00 UTC,2.554,6.805
Saturn Moon,105, 0105-Jan-01 17:18:00 UTC,2.803,18.111
Saturn Moon,105, 0105-Jan-29 08:08:00 UTC,3.138,43.053
Saturn Moon,105, 0105-Feb-25 21:37:00 UTC,3.519,68.232
Saturn Moon,105, 0105-Mar-25 07:58:00 UTC,3.831,93.843
Saturn Moon,105, 0105-Apr-21 14:33:00 UTC,3.961,120.09
Saturn Moon,105, 0105-May-18 18:13:00 UTC,3.883,147.081
Saturn Moon,105, 0105-Jun-14 20:55:00 UTC,3.686,174.686
Saturn Moon,105, 0105-Jul-12 00:36:00 UTC,3.528,157.399
Saturn Moon,105, 0105-Aug-08 06:26:00 UTC,3.528,129.736
Saturn Moon,105, 0105-Sep-04 14:30:00 UTC,3.683,102.66
