Planets,year,date,angular separation (deg),elongation
Moon Uranus,1911, 1911-Jan-29 08:09:00 UTC,4.227,13.251
Moon Uranus,1911, 1911-Feb-25 19:23:00 UTC,4.378,38.911
Moon Uranus,1911, 1911-Mar-25 06:29:00 UTC,4.564,65.011
Moon Uranus,1911, 1911-Apr-21 15:59:00 UTC,4.666,91.219
Moon Uranus,1911, 1911-Jul-12 07:56:00 UTC,4.389,169.904
Moon Uranus,1911, 1911-Aug-08 12:20:00 UTC,4.393,161.127
Moon Uranus,1911, 1911-Sep-04 18:12:00 UTC,4.514,134.441
Moon Uranus,1911, 1911-Oct-29 10:22:00 UTC,4.719,80.744
Moon Uranus,1911, 1911-Dec-23 04:33:00 UTC,4.516,27.94
Moon Uranus,1912, 1912-Jan-19 13:49:00 UTC,4.444,5.116
Moon Uranus,1912, 1912-Mar-14 09:30:00 UTC,4.578,51.314
Moon Uranus,1912, 1912-Apr-10 19:18:00 UTC,4.616,77.372
Moon Uranus,1912, 1912-Jun-04 10:53:00 UTC,4.373,129.995
Moon Uranus,1912, 1912-Jul-01 15:56:00 UTC,4.236,156.47
Moon Uranus,1912, 1912-Jul-28 19:54:00 UTC,4.214,173.803
Moon Uranus,1912, 1912-Sep-21 05:24:00 UTC,4.431,121.782
Moon Uranus,1912, 1912-Oct-18 12:50:00 UTC,4.453,94.868
Moon Uranus,1912, 1912-Dec-12 08:24:00 UTC,4.108,41.523
Moon Uranus,1913, 1913-Jan-08 18:37:00 UTC,3.928,15.491
Moon Uranus,1913, 1913-Feb-05 04:12:00 UTC,3.857,12.219
Moon Uranus,1913, 1913-Mar-04 13:13:00 UTC,3.855,37.715
Moon Uranus,1913, 1913-Apr-28 06:45:00 UTC,3.675,89.725
Moon Uranus,1913, 1913-May-25 15:02:00 UTC,3.464,116.041
Moon Uranus,1913, 1913-Jul-19 03:49:00 UTC,3.234,169.009
Moon Uranus,1913, 1913-Aug-15 08:10:00 UTC,3.311,162.765
Moon Uranus,1913, 1913-Sep-11 12:18:00 UTC,3.421,135.938
Moon Uranus,1913, 1913-Oct-08 17:39:00 UTC,3.432,108.932
Moon Uranus,1913, 1913-Dec-02 11:48:00 UTC,3.004,55.169
Moon Uranus,1914, 1914-Jan-26 10:40:00 UTC,2.579,3.741
Moon Uranus,1914, 1914-Feb-22 20:23:00 UTC,2.491,24.352
Moon Uranus,1914, 1914-Mar-22 04:39:00 UTC,2.383,50.232
Moon Uranus,1914, 1914-Apr-18 12:24:00 UTC,2.183,76.189
Moon Uranus,1914, 1914-May-15 20:25:00 UTC,1.917,102.364
Moon Uranus,1914, 1914-Jun-12 04:42:00 UTC,1.689,128.857
Moon Uranus,1914, 1914-Jul-09 12:31:00 UTC,1.595,155.646
Moon Uranus,1914, 1914-Aug-05 19:03:00 UTC,1.649,176.338
Moon Uranus,1914, 1914-Sep-29 04:29:00 UTC,1.772,122.749
Moon Uranus,1914, 1914-Oct-26 10:05:00 UTC,1.62,95.676
Moon Uranus,1914, 1914-Nov-22 18:34:00 UTC,1.332,68.699
Moon Uranus,1914, 1914-Dec-20 06:05:00 UTC,1.028,41.865
Moon Uranus,1915, 1915-Jan-16 18:58:00 UTC,0.81,15.276
Moon Uranus,1915, 1915-Feb-13 06:57:00 UTC,0.669,11.2
Moon Uranus,1915, 1915-Mar-12 16:37:00 UTC,0.515,37.204
Moon Uranus,1915, 1915-May-06 07:06:00 UTC,0.03,89.117
Moon Uranus,1915, 1915-Jun-02 14:42:00 UTC,0.302,115.392
Moon Uranus,1915, 1915-Jul-27 07:45:00 UTC,0.41,169.111
Moon Uranus,1915, 1915-Aug-23 15:13:00 UTC,0.308,163.615
Moon Uranus,1915, 1915-Sep-19 21:00:00 UTC,0.273,136.314
Moon Uranus,1915, 1915-Oct-17 01:51:00 UTC,0.398,109.099
Moon Uranus,1915, 1915-Nov-13 07:52:00 UTC,0.665,82.016
Moon Uranus,1915, 1915-Dec-10 17:04:00 UTC,0.962,55.078
Moon Uranus,1916, 1916-Jan-07 05:30:00 UTC,1.187,28.304
Moon Uranus,1916, 1916-Feb-03 19:13:00 UTC,1.336,1.911
Moon Uranus,1916, 1916-Mar-02 07:37:00 UTC,1.495,24.426
Moon Uranus,1916, 1916-Mar-29 17:09:00 UTC,1.741,50.374
Moon Uranus,1916, 1916-May-23 06:27:00 UTC,2.349,102.274
Moon Uranus,1916, 1916-Jun-19 13:38:00 UTC,2.511,128.661
Moon Uranus,1916, 1916-Aug-13 07:15:00 UTC,2.411,176.754
Moon Uranus,1916, 1916-Sep-09 15:29:00 UTC,2.359,149.756
Moon Uranus,1916, 1916-Nov-03 03:23:00 UTC,2.674,95.19
Moon Uranus,1916, 1916-Nov-30 09:53:00 UTC,2.928,68.187
Moon Uranus,1916, 1916-Dec-27 19:36:00 UTC,3.113,41.4
Moon Uranus,1917, 1917-Jan-24 08:30:00 UTC,3.223,14.935
Moon Uranus,1917, 1917-Mar-20 10:56:00 UTC,3.554,37.757
Moon Uranus,1917, 1917-Jun-10 08:37:00 UTC,4.295,115.455
Moon Uranus,1917, 1917-Jul-07 15:15:00 UTC,4.304,141.936
Moon Uranus,1917, 1917-Aug-31 08:45:00 UTC,4.15,163.127
Moon Uranus,1917, 1917-Sep-27 17:28:00 UTC,4.211,135.819
Moon Uranus,1917, 1917-Nov-21 06:33:00 UTC,4.587,81.337
Moon Uranus,1917, 1917-Dec-18 13:33:00 UTC,4.706,54.513
Moon Uranus,1918, 1918-Feb-11 12:23:00 UTC,4.78,4.301
Moon Uranus,1918, 1918-Apr-07 14:16:00 UTC,5.15,50.816
Moon Uranus,1918, 1918-Jun-28 10:45:00 UTC,5.535,128.519
Moon Uranus,1918, 1918-Sep-18 09:23:00 UTC,5.406,149.461
Moon Uranus,1919, 1919-Mar-01 14:24:00 UTC,5.64,12.639
Moon Uranus,1920, 1920-Jan-23 14:47:00 UTC,5.704,28.205
Moon Uranus,1920, 1920-Mar-18 12:21:00 UTC,5.634,24.807
Moon Uranus,1920, 1920-May-12 10:55:00 UTC,5.73,75.926
Moon Uranus,1920, 1920-Aug-29 09:09:00 UTC,5.375,175.049
Moon Uranus,1920, 1920-Sep-25 15:16:00 UTC,5.469,150.221
Moon Uranus,1920, 1920-Dec-16 16:00:00 UTC,5.31,68.13
Moon Uranus,1921, 1921-Feb-09 08:57:00 UTC,4.837,15.447
Moon Uranus,1921, 1921-Mar-08 18:40:00 UTC,4.753,11.779
Moon Uranus,1921, 1921-Apr-05 05:18:00 UTC,4.732,37.01
Moon Uranus,1921, 1921-May-02 15:59:00 UTC,4.676,62.557
Moon Uranus,1921, 1921-Jun-26 08:56:00 UTC,4.336,114.291
Moon Uranus,1921, 1921-Jul-23 14:14:00 UTC,4.184,140.711
Moon Uranus,1921, 1921-Aug-19 18:16:00 UTC,4.154,167.355
Moon Uranus,1921, 1921-Nov-09 11:01:00 UTC,4.283,109.46
Moon Uranus,1921, 1921-Dec-06 19:36:00 UTC,4.06,82.019
Moon Uranus,1922, 1922-Jan-03 04:53:00 UTC,3.739,54.96
Moon Uranus,1922, 1922-Jan-30 14:15:00 UTC,3.458,28.403
Moon Uranus,1922, 1922-Mar-26 08:52:00 UTC,3.196,23.761
Moon Uranus,1922, 1922-Apr-22 18:21:00 UTC,3.077,49.269
Moon Uranus,1922, 1922-May-20 03:42:00 UTC,2.879,74.868
Moon Uranus,1922, 1922-Jun-16 12:19:00 UTC,2.634,100.735
Moon Uranus,1922, 1922-Jul-13 19:34:00 UTC,2.44,127.017
Moon Uranus,1922, 1922-Aug-10 01:09:00 UTC,2.38,153.779
Moon Uranus,1922, 1922-Sep-06 05:27:00 UTC,2.452,178.053
Moon Uranus,1922, 1922-Oct-03 09:28:00 UTC,2.549,151.322
Moon Uranus,1922, 1922-Oct-30 14:28:00 UTC,2.529,123.647
Moon Uranus,1922, 1922-Nov-26 21:29:00 UTC,2.32,96.021
Moon Uranus,1922, 1922-Dec-24 06:43:00 UTC,1.987,68.664
Moon Uranus,1923, 1923-Jan-20 17:16:00 UTC,1.671,41.725
Moon Uranus,1923, 1923-Feb-17 03:51:00 UTC,1.458,15.315
Moon Uranus,1923, 1923-Mar-16 13:34:00 UTC,1.322,10.644
Moon Uranus,1923, 1923-Apr-12 22:20:00 UTC,1.17,36.225
Moon Uranus,1923, 1923-May-10 06:40:00 UTC,0.939,61.712
Moon Uranus,1923, 1923-Jun-06 14:59:00 UTC,0.659,87.372
Moon Uranus,1923, 1923-Jul-03 23:13:00 UTC,0.425,113.43
Moon Uranus,1923, 1923-Jul-31 06:49:00 UTC,0.33,140.015
Moon Uranus,1923, 1923-Aug-27 13:10:00 UTC,0.384,167.118
Moon Uranus,1923, 1923-Sep-23 18:04:00 UTC,0.489,165.361
Moon Uranus,1923, 1923-Oct-20 22:12:00 UTC,0.499,137.645
Moon Uranus,1923, 1923-Nov-17 03:10:00 UTC,0.328,109.93
Moon Uranus,1923, 1923-Dec-14 10:37:00 UTC,0.019,82.389
Moon Uranus,1924, 1924-Jan-10 20:58:00 UTC,0.294,55.187
Moon Uranus,1924, 1924-Feb-07 08:57:00 UTC,0.51,28.486
Moon Uranus,1924, 1924-Mar-05 20:34:00 UTC,0.645,2.671
Moon Uranus,1924, 1924-Apr-02 06:28:00 UTC,0.792,23.464
Moon Uranus,1924, 1924-Apr-29 14:39:00 UTC,1.018,48.874
Moon Uranus,1924, 1924-May-26 22:03:00 UTC,1.303,74.316
Moon Uranus,1924, 1924-Jun-23 05:43:00 UTC,1.556,100.069
Moon Uranus,1924, 1924-Jul-20 13:58:00 UTC,1.676,126.35
Moon Uranus,1924, 1924-Sep-13 05:32:00 UTC,1.531,177.543
Moon Uranus,1924, 1924-Oct-10 11:11:00 UTC,1.491,151.395
Moon Uranus,1924, 1924-Nov-06 15:42:00 UTC,1.615,123.639
Moon Uranus,1924, 1924-Dec-03 21:00:00 UTC,1.876,96.006
Moon Uranus,1924, 1924-Dec-31 05:12:00 UTC,2.148,68.664
Moon Uranus,1925, 1925-Jan-27 16:42:00 UTC,2.327,41.767
Moon Uranus,1925, 1925-Feb-24 05:47:00 UTC,2.42,15.551
Moon Uranus,1925, 1925-Mar-23 18:03:00 UTC,2.519,11.15
Moon Uranus,1925, 1925-Apr-20 04:01:00 UTC,2.7,36.312
Moon Uranus,1925, 1925-May-17 11:43:00 UTC,2.951,61.578
Moon Uranus,1925, 1925-Jun-13 18:25:00 UTC,3.185,87.028
Moon Uranus,1925, 1925-Aug-07 09:55:00 UTC,3.275,139.446
Moon Uranus,1925, 1925-Sep-03 18:48:00 UTC,3.161,166.334
Moon Uranus,1925, 1925-Oct-28 09:27:00 UTC,3.176,137.251
Moon Uranus,1925, 1925-Nov-24 14:31:00 UTC,3.38,109.531
Moon Uranus,1926, 1926-Jan-18 05:11:00 UTC,3.706,55.06
Moon Uranus,1926, 1926-Feb-14 17:24:00 UTC,3.725,28.617
Moon Uranus,1926, 1926-Mar-14 07:02:00 UTC,3.743,4.957
Moon Uranus,1926, 1926-May-08 05:36:00 UTC,4.026,49.023
Moon Uranus,1926, 1926-Jun-04 12:57:00 UTC,4.207,74.256
Moon Uranus,1926, 1926-Aug-25 09:54:00 UTC,4.125,152.662
Moon Uranus,1926, 1926-Nov-15 11:12:00 UTC,4.245,123.121
Moon Uranus,1926, 1926-Dec-12 16:52:00 UTC,4.399,95.509
Moon Uranus,1927, 1927-Feb-05 08:27:00 UTC,4.375,41.697
Moon Uranus,1927, 1927-Apr-01 10:33:00 UTC,4.296,11.776
Moon Uranus,1927, 1927-May-26 09:03:00 UTC,4.491,61.574
Moon Uranus,1927, 1927-Jun-22 16:06:00 UTC,4.519,86.91
Moon Uranus,1927, 1927-Sep-12 11:27:00 UTC,4.18,165.837
Moon Uranus,1927, 1927-Nov-06 05:55:00 UTC,4.333,136.941
Moon Uranus,1927, 1927-Dec-03 13:38:00 UTC,4.447,109.098
Moon Uranus,1928, 1928-Feb-23 12:09:00 UTC,4.108,28.548
Moon Uranus,1928, 1928-Apr-18 13:39:00 UTC,3.998,23.775
Moon Uranus,1928, 1928-Jun-12 11:34:00 UTC,3.97,74.089
Moon Uranus,1928, 1928-Jul-09 18:16:00 UTC,3.826,99.665
Moon Uranus,1928, 1928-Sep-02 04:37:00 UTC,3.498,152.567
Moon Uranus,1928, 1928-Sep-29 11:46:00 UTC,3.495,175.72
Moon Uranus,1928, 1928-Nov-23 05:49:00 UTC,3.702,122.992
Moon Uranus,1928, 1928-Dec-20 13:50:00 UTC,3.656,95.199
Moon Uranus,1929, 1929-Jan-16 20:40:00 UTC,3.452,67.951
Moon Uranus,1929, 1929-Feb-13 04:02:00 UTC,3.196,41.37
Moon Uranus,1929, 1929-Mar-12 13:31:00 UTC,3.004,15.562
Moon Uranus,1929, 1929-May-06 13:46:00 UTC,2.845,36.012
Moon Uranus,1929, 1929-Jun-30 10:26:00 UTC,2.525,86.687
Moon Uranus,1929, 1929-Jul-27 16:41:00 UTC,2.281,112.608
Moon Uranus,1929, 1929-Aug-23 21:12:00 UTC,2.1,139.159
Moon Uranus,1929, 1929-Oct-17 08:19:00 UTC,2.157,165.217
Moon Uranus,1929, 1929-Nov-13 16:30:00 UTC,2.253,137.162
Moon Uranus,1930, 1930-Jan-07 09:29:00 UTC,1.985,81.424
Moon Uranus,1930, 1930-Feb-03 17:01:00 UTC,1.684,54.431
Moon Uranus,1930, 1930-Mar-30 10:30:00 UTC,1.277,3.004
Moon Uranus,1930, 1930-Apr-26 21:28:00 UTC,1.16,23.134
Moon Uranus,1930, 1930-May-24 08:57:00 UTC,0.997,48.318
Moon Uranus,1930, 1930-Jun-20 19:29:00 UTC,0.748,73.66
Moon Uranus,1930, 1930-Jul-18 03:51:00 UTC,0.458,99.385
Moon Uranus,1930, 1930-Aug-14 09:42:00 UTC,0.233,125.694
Moon Uranus,1930, 1930-Sep-10 13:55:00 UTC,0.161,152.692
Moon Uranus,1930, 1930-Oct-07 18:10:00 UTC,0.236,178.99
Moon Uranus,1930, 1930-Dec-01 07:08:00 UTC,0.319,123.247
Moon Uranus,1930, 1930-Dec-28 15:31:00 UTC,0.116,95.273
Moon Uranus,1931, 1931-Feb-21 08:37:00 UTC,0.456,41.183
Moon Uranus,1931, 1931-Mar-20 17:23:00 UTC,0.632,15.197
Moon Uranus,1931, 1931-Apr-17 02:47:00 UTC,0.764,10.254
Moon Uranus,1931, 1931-May-14 12:50:00 UTC,0.939,35.423
Moon Uranus,1931, 1931-Jun-10 23:01:00 UTC,1.202,60.608
Moon Uranus,1931, 1931-Jul-08 08:26:00 UTC,1.514,86.098
Moon Uranus,1931, 1931-Aug-04 16:13:00 UTC,1.77,112.121
Moon Uranus,1931, 1931-Aug-31 22:00:00 UTC,1.877,138.825
Moon Uranus,1931, 1931-Sep-28 02:17:00 UTC,1.823,166.203
Moon Uranus,1931, 1931-Oct-25 06:17:00 UTC,1.713,165.765
Moon Uranus,1931, 1931-Nov-21 11:15:00 UTC,1.7,137.568
Moon Uranus,1931, 1931-Dec-18 17:58:00 UTC,1.861,109.427
Moon Uranus,1932, 1932-Jan-15 02:26:00 UTC,2.132,81.7
Moon Uranus,1932, 1932-Feb-11 11:59:00 UTC,2.381,54.641
Moon Uranus,1932, 1932-Mar-09 21:45:00 UTC,2.538,28.356
Moon Uranus,1932, 1932-Apr-06 07:14:00 UTC,2.644,3.348
Moon Uranus,1932, 1932-May-03 16:22:00 UTC,2.79,22.63
Moon Uranus,1932, 1932-Jun-27 10:22:00 UTC,3.331,72.813
Moon Uranus,1932, 1932-Jul-24 18:59:00 UTC,3.596,98.497
Moon Uranus,1932, 1932-Sep-17 08:52:00 UTC,3.69,151.922
Moon Uranus,1932, 1932-Oct-14 13:37:00 UTC,3.581,177.069
Moon Uranus,1932, 1932-Nov-10 17:36:00 UTC,3.54,151.826
Moon Uranus,1933, 1933-Jan-04 04:56:00 UTC,3.879,95.77
Moon Uranus,1933, 1933-Jan-31 14:12:00 UTC,4.083,68.404
Moon Uranus,1933, 1933-Mar-27 12:07:00 UTC,4.232,16.132
Moon Uranus,1933, 1933-May-21 06:50:00 UTC,4.485,34.795
Moon Uranus,1933, 1933-Jun-17 14:56:00 UTC,4.739,59.688
Moon Uranus,1933, 1933-Aug-11 07:15:00 UTC,5.103,110.943
Moon Uranus,1933, 1933-Sep-07 15:16:00 UTC,5.077,137.678
Moon Uranus,1933, 1933-Nov-28 08:02:00 UTC,4.979,137.898
Moon Uranus,1933, 1933-Dec-25 12:47:00 UTC,5.153,109.896
Moon Uranus,1935, 1935-Aug-19 13:38:00 UTC,5.564,109.951
Moon Uranus,1935, 1935-Nov-09 15:34:00 UTC,5.33,165.984
Moon Uranus,1936, 1936-Jan-30 09:49:00 UTC,5.423,82.558
Moon Uranus,1936, 1936-May-19 08:07:00 UTC,4.799,21.521
Moon Uranus,1936, 1936-Aug-09 08:44:00 UTC,4.587,96.718
Moon Uranus,1936, 1936-Sep-05 14:51:00 UTC,4.4,123.116
Moon Uranus,1936, 1936-Oct-30 07:53:00 UTC,4.267,176.052
Moon Uranus,1936, 1936-Nov-26 17:21:00 UTC,4.364,152.258
Moon Uranus,1937, 1937-Jan-20 07:07:00 UTC,4.317,96.041
Moon Uranus,1937, 1937-Feb-16 13:17:00 UTC,4.064,68.928
Moon Uranus,1937, 1937-Apr-12 09:39:00 UTC,3.547,17.019
Moon Uranus,1937, 1937-Jun-06 11:50:00 UTC,3.331,33.568
Moon Uranus,1937, 1937-Jul-31 06:03:00 UTC,2.992,83.843
Moon Uranus,1937, 1937-Aug-27 11:36:00 UTC,2.756,109.873
Moon Uranus,1937, 1937-Sep-23 17:06:00 UTC,2.587,136.802
Moon Uranus,1937, 1937-Nov-17 09:33:00 UTC,2.655,166.56
Moon Uranus,1937, 1937-Dec-14 19:06:00 UTC,2.72,137.972
Moon Uranus,1938, 1938-Jan-11 03:13:00 UTC,2.622,109.669
Moon Uranus,1938, 1938-Feb-07 09:43:00 UTC,2.354,82.108
Moon Uranus,1938, 1938-Mar-06 16:24:00 UTC,2.029,55.398
Moon Uranus,1938, 1938-Apr-30 12:43:00 UTC,1.59,4.254
Moon Uranus,1938, 1938-Jun-24 14:03:00 UTC,1.274,45.891
Moon Uranus,1938, 1938-Aug-18 07:33:00 UTC,0.739,96.835
Moon Uranus,1938, 1938-Sep-14 12:37:00 UTC,0.531,123.36
Moon Uranus,1938, 1938-Oct-11 17:31:00 UTC,0.477,150.802
Moon Uranus,1938, 1938-Dec-05 08:45:00 UTC,0.641,152.242
Moon Uranus,1939, 1939-Jan-01 17:56:00 UTC,0.573,123.628
Moon Uranus,1939, 1939-Jan-29 02:07:00 UTC,0.324,95.603
Moon Uranus,1939, 1939-Feb-25 09:10:00 UTC,0.002,68.449
Moon Uranus,1939, 1939-Mar-24 16:30:00 UTC,0.268,42.202
Moon Uranus,1939, 1939-Apr-21 01:31:00 UTC,0.447,16.691
Moon Uranus,1939, 1939-May-18 12:32:00 UTC,0.586,8.418
Moon Uranus,1939, 1939-Jul-12 12:17:00 UTC,1.033,58.277
Moon Uranus,1939, 1939-Aug-08 21:54:00 UTC,1.335,83.746
Moon Uranus,1939, 1939-Sep-05 04:42:00 UTC,1.571,109.913
Moon Uranus,1939, 1939-Oct-02 09:22:00 UTC,1.653,136.913
Moon Uranus,1939, 1939-Oct-29 13:46:00 UTC,1.583,164.71
Moon Uranus,1939, 1939-Nov-25 19:38:00 UTC,1.484,166.544
Moon Uranus,1939, 1939-Dec-23 03:19:00 UTC,1.509,137.928
Moon Uranus,1940, 1940-Jan-19 11:51:00 UTC,1.712,109.579
Moon Uranus,1940, 1940-Feb-15 20:08:00 UTC,1.999,81.991
Moon Uranus,1940, 1940-Mar-14 03:58:00 UTC,2.238,55.345
Moon Uranus,1940, 1940-Apr-10 12:06:00 UTC,2.382,29.623
Moon Uranus,1940, 1940-May-07 21:17:00 UTC,2.48,5.163
Moon Uranus,1940, 1940-Jun-04 07:41:00 UTC,2.621,20.632
Moon Uranus,1940, 1940-Jul-01 18:44:00 UTC,2.85,45.357
Moon Uranus,1940, 1940-Jul-29 05:20:00 UTC,3.131,70.495
Moon Uranus,1940, 1940-Aug-25 14:12:00 UTC,3.367,96.28
Moon Uranus,1940, 1940-Sep-21 20:38:00 UTC,3.462,122.876
Moon Uranus,1940, 1940-Nov-15 05:08:00 UTC,3.29,176.225
Moon Uranus,1940, 1940-Dec-12 10:13:00 UTC,3.275,152.422
Moon Uranus,1941, 1941-Jan-08 16:58:00 UTC,3.422,124.001
Moon Uranus,1941, 1941-Mar-04 09:53:00 UTC,3.843,69.008
Moon Uranus,1941, 1941-Mar-31 18:49:00 UTC,3.924,42.928
Moon Uranus,1941, 1941-Apr-28 03:48:00 UTC,3.948,17.867
Moon Uranus,1941, 1941-May-25 13:03:00 UTC,4.009,8.56
Moon Uranus,1941, 1941-Jul-19 08:37:00 UTC,4.386,57.156
Moon Uranus,1941, 1941-Aug-15 18:10:00 UTC,4.586,82.517
Moon Uranus,1941, 1941-Oct-09 08:50:00 UTC,4.608,135.732
Moon Uranus,1941, 1941-Nov-05 13:28:00 UTC,4.486,163.285
Moon Uranus,1941, 1941-Dec-02 17:22:00 UTC,4.44,166.717
Moon Uranus,1942, 1942-Feb-22 12:28:00 UTC,4.858,83.134
Moon Uranus,1942, 1942-Apr-18 08:24:00 UTC,4.8,31.09
Moon Uranus,1942, 1942-May-15 18:10:00 UTC,4.758,7.53
Moon Uranus,1942, 1942-Jul-09 12:14:00 UTC,4.945,43.877
Moon Uranus,1942, 1942-Sep-29 13:49:00 UTC,5.039,121.213
Moon Uranus,1942, 1942-Dec-20 05:57:00 UTC,4.893,153.428
Moon Uranus,1943, 1943-Jan-16 10:18:00 UTC,5.043,125.241
Moon Uranus,1943, 1943-Feb-12 16:39:00 UTC,5.133,97.491
Moon Uranus,1943, 1943-Apr-08 12:40:00 UTC,4.921,44.52
Moon Uranus,1943, 1943-Jun-02 10:21:00 UTC,4.712,7.578
Moon Uranus,1943, 1943-Aug-23 11:25:00 UTC,4.768,80.691
Moon Uranus,1943, 1943-Nov-13 11:30:00 UTC,4.358,162.006
Moon Uranus,1943, 1943-Dec-10 17:37:00 UTC,4.396,167.899
Moon Uranus,1944, 1944-Mar-01 09:32:00 UTC,4.497,84.479
Moon Uranus,1944, 1944-Apr-25 07:27:00 UTC,4.03,32.419
Moon Uranus,1944, 1944-May-22 19:40:00 UTC,3.868,8.143
Moon Uranus,1944, 1944-Jun-19 06:34:00 UTC,3.797,17.929
Moon Uranus,1944, 1944-Jul-16 15:31:00 UTC,3.755,42.326
Moon Uranus,1944, 1944-Sep-09 05:58:00 UTC,3.479,93.094
Moon Uranus,1944, 1944-Oct-06 13:47:00 UTC,3.257,119.914
Moon Uranus,1944, 1944-Nov-30 07:13:00 UTC,3.115,175.316
Moon Uranus,1944, 1944-Dec-27 14:17:00 UTC,3.227,154.42
Moon Uranus,1945, 1945-Jan-23 19:27:00 UTC,3.291,126.039
Moon Uranus,1945, 1945-Mar-19 07:42:00 UTC,2.934,71.416
Moon Uranus,1945, 1945-Apr-15 18:15:00 UTC,2.637,45.391
Moon Uranus,1945, 1945-May-13 06:58:00 UTC,2.405,20.143
Moon Uranus,1945, 1945-Jun-09 19:50:00 UTC,2.26,5.333
Moon Uranus,1945, 1945-Jul-07 07:06:00 UTC,2.149,29.567
Moon Uranus,1945, 1945-Aug-03 15:56:00 UTC,1.994,54.38
Moon Uranus,1945, 1945-Sep-27 05:06:00 UTC,1.5,106.157
Moon Uranus,1945, 1945-Oct-24 12:41:00 UTC,1.313,133.587
Moon Uranus,1945, 1945-Dec-18 07:19:00 UTC,1.389,168.985
Moon Uranus,1946, 1946-Jan-14 15:08:00 UTC,1.464,140.209
Moon Uranus,1946, 1946-Feb-10 20:52:00 UTC,1.377,112.02
Moon Uranus,1946, 1946-Mar-10 02:20:00 UTC,1.127,84.725
Moon Uranus,1946, 1946-Apr-06 10:02:00 UTC,0.82,58.347
Moon Uranus,1946, 1946-May-03 20:54:00 UTC,0.564,32.762
Moon Uranus,1946, 1946-May-31 09:54:00 UTC,0.39,7.756
Moon Uranus,1946, 1946-Jul-25 10:33:00 UTC,0.062,41.74
Moon Uranus,1946, 1946-Aug-21 19:16:00 UTC,0.198,66.908
Moon Uranus,1946, 1946-Oct-15 07:20:00 UTC,0.704,119.734
Moon Uranus,1946, 1946-Nov-11 14:36:00 UTC,0.757,147.684
Moon Uranus,1947, 1947-Jan-05 09:36:00 UTC,0.575,154.503
Moon Uranus,1947, 1947-Feb-01 17:51:00 UTC,0.634,125.875
Moon Uranus,1947, 1947-Mar-28 06:08:00 UTC,1.142,71.347
Moon Uranus,1947, 1947-Apr-24 14:09:00 UTC,1.378,45.515
Moon Uranus,1947, 1947-Jun-18 13:55:00 UTC,1.663,4.764
Moon Uranus,1947, 1947-Jul-16 03:02:00 UTC,1.836,29.186
Moon Uranus,1947, 1947-Aug-12 14:28:00 UTC,2.091,54.136
Moon Uranus,1947, 1947-Oct-06 04:51:00 UTC,2.61,106.113
Moon Uranus,1947, 1947-Nov-02 10:03:00 UTC,2.68,133.513
Moon Uranus,1947, 1947-Nov-29 16:46:00 UTC,2.6,161.781
Moon Uranus,1948, 1948-Jan-23 11:08:00 UTC,2.52,140.058
Moon Uranus,1948, 1948-Feb-19 19:30:00 UTC,2.705,111.841
Moon Uranus,1948, 1948-Apr-14 08:58:00 UTC,3.139,58.486
Moon Uranus,1948, 1948-May-11 17:16:00 UTC,3.241,33.23
Moon Uranus,1948, 1948-Jun-08 03:57:00 UTC,3.309,8.958
Moon Uranus,1948, 1948-Jul-05 16:23:00 UTC,3.424,16.734
Moon Uranus,1948, 1948-Aug-02 05:04:00 UTC,3.629,41.288
Moon Uranus,1948, 1948-Aug-29 16:09:00 UTC,3.886,66.502
Moon Uranus,1948, 1948-Oct-23 05:47:00 UTC,4.164,119.405
Moon Uranus,1948, 1948-Nov-19 10:25:00 UTC,4.084,147.202
Moon Uranus,1948, 1948-Dec-16 16:25:00 UTC,3.966,174.334
Moon Uranus,1949, 1949-Feb-09 09:20:00 UTC,4.096,126.124
Moon Uranus,1949, 1949-Mar-08 17:40:00 UTC,4.294,98.451
Moon Uranus,1949, 1949-May-02 08:30:00 UTC,4.451,46.31
Moon Uranus,1949, 1949-May-29 17:06:00 UTC,4.429,21.665
Moon Uranus,1949, 1949-Jul-23 15:13:00 UTC,4.562,28.358
Moon Uranus,1949, 1949-Sep-16 13:32:00 UTC,4.902,78.735
Moon Uranus,1949, 1949-Dec-07 06:26:00 UTC,4.703,160.564
Moon Uranus,1950, 1950-Jan-03 11:38:00 UTC,4.659,168.83
Moon Uranus,1950, 1950-Mar-26 11:15:00 UTC,4.993,85.79
Moon Uranus,1950, 1950-Jun-16 12:38:00 UTC,4.734,10.951
Moon Uranus,1950, 1950-Aug-10 09:29:00 UTC,4.814,39.707
Moon Uranus,1950, 1950-Oct-04 05:54:00 UTC,4.875,90.922
Moon Uranus,1950, 1950-Oct-31 13:04:00 UTC,4.741,117.956
Moon Uranus,1950, 1950-Nov-27 17:55:00 UTC,4.57,145.809
Moon Uranus,1951, 1951-Feb-17 08:27:00 UTC,4.692,127.751
Moon Uranus,1951, 1951-Mar-16 16:13:00 UTC,4.739,100.21
Moon Uranus,1951, 1951-May-10 10:12:00 UTC,4.434,48.127
Moon Uranus,1951, 1951-Jun-06 19:22:00 UTC,4.242,23.471
Moon Uranus,1951, 1951-Jul-04 04:37:00 UTC,4.134,4.68
Moon Uranus,1951, 1951-Jul-31 14:09:00 UTC,4.108,26.311
Moon Uranus,1951, 1951-Sep-24 09:40:00 UTC,4.009,76.684
Moon Uranus,1951, 1951-Oct-21 18:23:00 UTC,3.824,103.324
